No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Get Point,Lose Point,Game Time,Start Time,End Time,Spectators,Jury,Chief Umpire,Sub Umpire,Judgeman,Home Away
18,L,大沢健太郎,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,101,2019-10-26,2019,10,26,長野県,松本市総合体育館,VC長野トライデンツ,パナソニックパンサーズ,ｱｰﾏﾂﾏｻｼﾞｪﾃﾞｨ,宮澤武吉,0,3,3,Lose,59,75,82,14:00,15:35,1930,勝又正,森口豊,岡谷仁,内藤義人,Home
21,,高澤和貴,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,101,2019-10-26,2019,10,26,長野県,松本市総合体育館,VC長野トライデンツ,パナソニックパンサーズ,ｱｰﾏﾂﾏｻｼﾞｪﾃﾞｨ,宮澤武吉,0,3,3,Lose,59,75,82,14:00,15:35,1930,勝又正,森口豊,岡谷仁,内藤義人,Home
24,,長田翼,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,101,2019-10-26,2019,10,26,長野県,松本市総合体育館,VC長野トライデンツ,パナソニックパンサーズ,ｱｰﾏﾂﾏｻｼﾞｪﾃﾞｨ,宮澤武吉,0,3,3,Lose,59,75,82,14:00,15:35,1930,勝又正,森口豊,岡谷仁,内藤義人,Home
1,,清水邦広,3,■,■,■,,,24,13,1,54.2,4.33,5,2,0,40.0,2,0.67,15,3,2,5,25.0,1,1.0,0.0,100.0,101,2019-10-26,2019,10,26,長野県,松本市総合体育館,パナソニックパンサーズ,VC長野トライデンツ,川村慎二,古田博幸,3,0,3,Win,75,59,82,14:00,15:35,1930,勝又正,森口豊,岡谷仁,内藤義人,Away
2,,深津英臣,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,101,2019-10-26,2019,10,26,長野県,松本市総合体育館,パナソニックパンサーズ,VC長野トライデンツ,川村慎二,古田博幸,3,0,3,Win,75,59,82,14:00,15:35,1930,勝又正,森口豊,岡谷仁,内藤義人,Away
4,,大竹壱青,3,□,□,□,,,3,1,0,33.3,0.33,0,0,0,-,0,-,4,0,3,0,-18.8,0,0.0,0.0,-,101,2019-10-26,2019,10,26,長野県,松本市総合体育館,パナソニックパンサーズ,VC長野トライデンツ,川村慎二,古田博幸,3,0,3,Win,75,59,82,14:00,15:35,1930,勝又正,森口豊,岡谷仁,内藤義人,Away
5,,渡辺奏吾,1,,,■,,,6,3,0,50.0,3.00,0,0,0,-,1,1.00,4,0,1,0,-6.2,5,1.0,1.0,30.0,101,2019-10-26,2019,10,26,長野県,松本市総合体育館,パナソニックパンサーズ,VC長野トライデンツ,川村慎二,古田博幸,3,0,3,Win,75,59,82,14:00,15:35,1930,勝又正,森口豊,岡谷仁,内藤義人,Away
6,,白澤健児,3,■,■,■,,,6,4,0,66.7,1.33,0,0,0,-,1,0.33,12,0,2,5,6.2,0,0.0,0.0,-,101,2019-10-26,2019,10,26,長野県,松本市総合体育館,パナソニックパンサーズ,VC長野トライデンツ,川村慎二,古田博幸,3,0,3,Win,75,59,82,14:00,15:35,1930,勝又正,森口豊,岡谷仁,内藤義人,Away
7,,久原翼,3,■,■,□,,,7,2,0,28.6,0.67,1,1,0,100.0,0,-,7,0,0,1,3.6,11,5.0,2.0,54.5,101,2019-10-26,2019,10,26,長野県,松本市総合体育館,パナソニックパンサーズ,VC長野トライデンツ,川村慎二,古田博幸,3,0,3,Win,75,59,82,14:00,15:35,1930,勝又正,森口豊,岡谷仁,内藤義人,Away
9,,今村貴彦,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,101,2019-10-26,2019,10,26,長野県,松本市総合体育館,パナソニックパンサーズ,VC長野トライデンツ,川村慎二,古田博幸,3,0,3,Win,75,59,82,14:00,15:35,1930,勝又正,森口豊,岡谷仁,内藤義人,Away
13,,クビアクミハウ,3,■,■,■,,,15,7,0,46.7,2.33,5,1,0,20.0,1,0.33,16,1,3,3,6.2,6,2.0,2.0,50.0,101,2019-10-26,2019,10,26,長野県,松本市総合体育館,パナソニックパンサーズ,VC長野トライデンツ,川村慎二,古田博幸,3,0,3,Win,75,59,82,14:00,15:35,1930,勝又正,森口豊,岡谷仁,内藤義人,Away
14,,劉鴻敏,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,2,0,1,0,-12.5,0,0.0,0.0,-,101,2019-10-26,2019,10,26,長野県,松本市総合体育館,パナソニックパンサーズ,VC長野トライデンツ,川村慎二,古田博幸,3,0,3,Win,75,59,82,14:00,15:35,1930,勝又正,森口豊,岡谷仁,内藤義人,Away
16,L,伊賀亮平,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,17,10.0,2.0,64.7,101,2019-10-26,2019,10,26,長野県,松本市総合体育館,パナソニックパンサーズ,VC長野トライデンツ,川村慎二,古田博幸,3,0,3,Win,75,59,82,14:00,15:35,1930,勝又正,森口豊,岡谷仁,内藤義人,Away
17,L,永野健,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,101,2019-10-26,2019,10,26,長野県,松本市総合体育館,パナソニックパンサーズ,VC長野トライデンツ,川村慎二,古田博幸,3,0,3,Win,75,59,82,14:00,15:35,1930,勝又正,森口豊,岡谷仁,内藤義人,Away
20,,新貴裕,3,■,■,■,,,1,1,0,100.0,0.33,0,0,0,-,0,-,5,0,1,0,-5.0,0,0.0,0.0,-,101,2019-10-26,2019,10,26,長野県,松本市総合体育館,パナソニックパンサーズ,VC長野トライデンツ,川村慎二,古田博幸,3,0,3,Win,75,59,82,14:00,15:35,1930,勝又正,森口豊,岡谷仁,内藤義人,Away
21,,兒玉康成,3,■,■,■,,,5,2,1,40.0,0.67,0,0,0,-,1,0.33,8,0,3,3,0.0,1,0.0,1.0,50.0,101,2019-10-26,2019,10,26,長野県,松本市総合体育館,パナソニックパンサーズ,VC長野トライデンツ,川村慎二,古田博幸,3,0,3,Win,75,59,82,14:00,15:35,1930,勝又正,森口豊,岡谷仁,内藤義人,Away
22,,小宮雄一郎,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,101,2019-10-26,2019,10,26,長野県,松本市総合体育館,パナソニックパンサーズ,VC長野トライデンツ,川村慎二,古田博幸,3,0,3,Win,75,59,82,14:00,15:35,1930,勝又正,森口豊,岡谷仁,内藤義人,Away
1,,バグナスブライアン,3,■,■,■,,,25,10,2,40.0,3.33,3,1,0,33.3,0,-,6,0,2,3,4.2,16,5.0,4.0,43.8,105,2019-10-26,2019,10,26,,島原市復興アリーナ,大分三好ヴァイセアドラー,JTサンダーズ広島,小川貴史,ﾑﾚｲﾎﾟｰﾙ,0,3,3,Lose,57,75,72,15:20,16:38,1500,小柴滋,山本和良,江下毅,砥上健一,Home
2,,田尻信太郎,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-,105,2019-10-26,2019,10,26,,島原市復興アリーナ,大分三好ヴァイセアドラー,JTサンダーズ広島,小川貴史,ﾑﾚｲﾎﾟｰﾙ,0,3,3,Lose,57,75,72,15:20,16:38,1500,小柴滋,山本和良,江下毅,砥上健一,Home
4,,勝将哉,3,■,■,■,,,13,7,1,53.8,2.33,3,0,1,0.0,1,0.33,11,1,1,2,11.4,19,6.0,5.0,44.7,105,2019-10-26,2019,10,26,,島原市復興アリーナ,大分三好ヴァイセアドラー,JTサンダーズ広島,小川貴史,ﾑﾚｲﾎﾟｰﾙ,0,3,3,Lose,57,75,72,15:20,16:38,1500,小柴滋,山本和良,江下毅,砥上健一,Home
6,,木本吉紀,2,□,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,105,2019-10-26,2019,10,26,,島原市復興アリーナ,大分三好ヴァイセアドラー,JTサンダーズ広島,小川貴史,ﾑﾚｲﾎﾟｰﾙ,0,3,3,Lose,57,75,72,15:20,16:38,1500,小柴滋,山本和良,江下毅,砥上健一,Home
7,,松尾敬介,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,105,2019-10-26,2019,10,26,,島原市復興アリーナ,大分三好ヴァイセアドラー,JTサンダーズ広島,小川貴史,ﾑﾚｲﾎﾟｰﾙ,0,3,3,Lose,57,75,72,15:20,16:38,1500,小柴滋,山本和良,江下毅,砥上健一,Home
8,,川口喬,3,■,■,■,,,4,1,0,25.0,0.33,0,0,0,-,1,0.33,8,0,2,1,-3.1,1,1.0,0.0,100.0,105,2019-10-26,2019,10,26,,島原市復興アリーナ,大分三好ヴァイセアドラー,JTサンダーズ広島,小川貴史,ﾑﾚｲﾎﾟｰﾙ,0,3,3,Lose,57,75,72,15:20,16:38,1500,小柴滋,山本和良,江下毅,砥上健一,Home
9,,林一壽,3,■,■,■,,,1,1,0,100.0,0.33,0,0,0,-,2,0.67,8,0,3,0,-9.4,0,0.0,0.0,-,105,2019-10-26,2019,10,26,,島原市復興アリーナ,大分三好ヴァイセアドラー,JTサンダーズ広島,小川貴史,ﾑﾚｲﾎﾟｰﾙ,0,3,3,Lose,57,75,72,15:20,16:38,1500,小柴滋,山本和良,江下毅,砥上健一,Home
12,,石橋克哉,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0.0,0.0,-,105,2019-10-26,2019,10,26,,島原市復興アリーナ,大分三好ヴァイセアドラー,JTサンダーズ広島,小川貴史,ﾑﾚｲﾎﾟｰﾙ,0,3,3,Lose,57,75,72,15:20,16:38,1500,小柴滋,山本和良,江下毅,砥上健一,Home
13,L,久保田雅人,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,18,4.0,5.0,36.1,105,2019-10-26,2019,10,26,,島原市復興アリーナ,大分三好ヴァイセアドラー,JTサンダーズ広島,小川貴史,ﾑﾚｲﾎﾟｰﾙ,0,3,3,Lose,57,75,72,15:20,16:38,1500,小柴滋,山本和良,江下毅,砥上健一,Home
15,,ムタバジエビス,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,105,2019-10-26,2019,10,26,,島原市復興アリーナ,大分三好ヴァイセアドラー,JTサンダーズ広島,小川貴史,ﾑﾚｲﾎﾟｰﾙ,0,3,3,Lose,57,75,72,15:20,16:38,1500,小柴滋,山本和良,江下毅,砥上健一,Home
16,,濱本豊,3,■,■,■,,,32,11,3,34.4,3.67,18,4,2,22.2,0,-,8,0,3,2,-3.1,0,0.0,0.0,-,105,2019-10-26,2019,10,26,,島原市復興アリーナ,大分三好ヴァイセアドラー,JTサンダーズ広島,小川貴史,ﾑﾚｲﾎﾟｰﾙ,0,3,3,Lose,57,75,72,15:20,16:38,1500,小柴滋,山本和良,江下毅,砥上健一,Home
19,,辻口泰地,1,,□,,,,3,1,0,33.3,1.00,0,0,0,-,0,-,1,0,0,0,0.0,3,1.0,0.0,33.3,105,2019-10-26,2019,10,26,,島原市復興アリーナ,大分三好ヴァイセアドラー,JTサンダーズ広島,小川貴史,ﾑﾚｲﾎﾟｰﾙ,0,3,3,Lose,57,75,72,15:20,16:38,1500,小柴滋,山本和良,江下毅,砥上健一,Home
22,,藤岡諒馬,3,■,■,■,,,0,0,0,-,-,0,0,0,-,0,-,14,1,0,6,17.9,0,0.0,0.0,-,105,2019-10-26,2019,10,26,,島原市復興アリーナ,大分三好ヴァイセアドラー,JTサンダーズ広島,小川貴史,ﾑﾚｲﾎﾟｰﾙ,0,3,3,Lose,57,75,72,15:20,16:38,1500,小柴滋,山本和良,江下毅,砥上健一,Home
24,,米田亘希,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,105,2019-10-26,2019,10,26,,島原市復興アリーナ,大分三好ヴァイセアドラー,JTサンダーズ広島,小川貴史,ﾑﾚｲﾎﾟｰﾙ,0,3,3,Lose,57,75,72,15:20,16:38,1500,小柴滋,山本和良,江下毅,砥上健一,Home
1,,安永拓弥,3,■,■,■,,,9,2,1,22.2,0.67,0,0,0,-,1,0.33,10,0,2,2,0.0,0,0.0,0.0,-,105,2019-10-26,2019,10,26,,島原市復興アリーナ,JTサンダーズ広島,大分三好ヴァイセアドラー,ｻﾄﾚﾙﾃｨﾈ,原秀治,3,0,3,Win,75,57,72,15:20,16:38,1500,小柴滋,山本和良,江下毅,砥上健一,Away
2,,小野寺太志,3,■,■,■,,,10,6,0,60.0,2.00,0,0,0,-,6,2.00,9,1,1,3,16.7,1,0.0,0.0,0.0,105,2019-10-26,2019,10,26,,島原市復興アリーナ,JTサンダーズ広島,大分三好ヴァイセアドラー,ｻﾄﾚﾙﾃｨﾈ,原秀治,3,0,3,Win,75,57,72,15:20,16:38,1500,小柴滋,山本和良,江下毅,砥上健一,Away
3,,深津旭弘,3,■,■,■,,,2,2,0,100.0,0.67,0,0,0,-,0,-,13,1,1,3,11.5,0,0.0,0.0,-,105,2019-10-26,2019,10,26,,島原市復興アリーナ,JTサンダーズ広島,大分三好ヴァイセアドラー,ｻﾄﾚﾙﾃｨﾈ,原秀治,3,0,3,Win,75,57,72,15:20,16:38,1500,小柴滋,山本和良,江下毅,砥上健一,Away
4,,中島健太,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,105,2019-10-26,2019,10,26,,島原市復興アリーナ,JTサンダーズ広島,大分三好ヴァイセアドラー,ｻﾄﾚﾙﾃｨﾈ,原秀治,3,0,3,Win,75,57,72,15:20,16:38,1500,小柴滋,山本和良,江下毅,砥上健一,Away
5,,井上慎一朗,1,,,□,,,2,2,0,100.0,2.00,0,0,0,-,0,-,1,0,1,0,-25.0,3,0.0,1.0,16.7,105,2019-10-26,2019,10,26,,島原市復興アリーナ,JTサンダーズ広島,大分三好ヴァイセアドラー,ｻﾄﾚﾙﾃｨﾈ,原秀治,3,0,3,Win,75,57,72,15:20,16:38,1500,小柴滋,山本和良,江下毅,砥上健一,Away
6,,エドガートーマス,3,■,■,■,,,13,10,0,76.9,3.33,6,5,0,83.3,4,1.33,8,2,3,1,18.8,0,0.0,0.0,-,105,2019-10-26,2019,10,26,,島原市復興アリーナ,JTサンダーズ広島,大分三好ヴァイセアドラー,ｻﾄﾚﾙﾃｨﾈ,原秀治,3,0,3,Win,75,57,72,15:20,16:38,1500,小柴滋,山本和良,江下毅,砥上健一,Away
8,,武智洸史,2,,□,□,,,1,0,0,0.0,-,0,0,0,-,0,-,1,0,1,0,-25.0,4,1.0,2.0,50.0,105,2019-10-26,2019,10,26,,島原市復興アリーナ,JTサンダーズ広島,大分三好ヴァイセアドラー,ｻﾄﾚﾙﾃｨﾈ,原秀治,3,0,3,Win,75,57,72,15:20,16:38,1500,小柴滋,山本和良,江下毅,砥上健一,Away
10,L,井上航,1,,,〇,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,1,1.0,0.0,100.0,105,2019-10-26,2019,10,26,,島原市復興アリーナ,JTサンダーズ広島,大分三好ヴァイセアドラー,ｻﾄﾚﾙﾃｨﾈ,原秀治,3,0,3,Win,75,57,72,15:20,16:38,1500,小柴滋,山本和良,江下毅,砥上健一,Away
11,,久原大輝,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,105,2019-10-26,2019,10,26,,島原市復興アリーナ,JTサンダーズ広島,大分三好ヴァイセアドラー,ｻﾄﾚﾙﾃｨﾈ,原秀治,3,0,3,Win,75,57,72,15:20,16:38,1500,小柴滋,山本和良,江下毅,砥上健一,Away
14,,熊倉允,2,,□,□,,,5,1,0,20.0,0.50,0,0,0,-,0,-,1,0,1,0,-25.0,0,0.0,0.0,-,105,2019-10-26,2019,10,26,,島原市復興アリーナ,JTサンダーズ広島,大分三好ヴァイセアドラー,ｻﾄﾚﾙﾃｨﾈ,原秀治,3,0,3,Win,75,57,72,15:20,16:38,1500,小柴滋,山本和良,江下毅,砥上健一,Away
15,L,唐川大志,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,12,5.0,3.0,54.2,105,2019-10-26,2019,10,26,,島原市復興アリーナ,JTサンダーズ広島,大分三好ヴァイセアドラー,ｻﾄﾚﾙﾃｨﾈ,原秀治,3,0,3,Win,75,57,72,15:20,16:38,1500,小柴滋,山本和良,江下毅,砥上健一,Away
17,,金子聖輝,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,105,2019-10-26,2019,10,26,,島原市復興アリーナ,JTサンダーズ広島,大分三好ヴァイセアドラー,ｻﾄﾚﾙﾃｨﾈ,原秀治,3,0,3,Win,75,57,72,15:20,16:38,1500,小柴滋,山本和良,江下毅,砥上健一,Away
18,,山本将平,3,■,■,■,,,11,4,0,36.4,1.33,1,0,0,0.0,0,-,9,1,2,4,16.7,19,10.0,4.0,63.2,105,2019-10-26,2019,10,26,,島原市復興アリーナ,JTサンダーズ広島,大分三好ヴァイセアドラー,ｻﾄﾚﾙﾃｨﾈ,原秀治,3,0,3,Win,75,57,72,15:20,16:38,1500,小柴滋,山本和良,江下毅,砥上健一,Away
19,,陳建禎,3,■,■,■,,,10,4,1,40.0,1.33,2,0,1,0.0,2,0.67,21,4,2,6,23.8,7,3.0,2.0,57.1,105,2019-10-26,2019,10,26,,島原市復興アリーナ,JTサンダーズ広島,大分三好ヴァイセアドラー,ｻﾄﾚﾙﾃｨﾈ,原秀治,3,0,3,Win,75,57,72,15:20,16:38,1500,小柴滋,山本和良,江下毅,砥上健一,Away
1,,藤中優斗,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0.0,0.0,-,103,2019-10-26,2019,10,26,,武田テバオーシャンアリーナ,ジェイテクトSTINGS,FC東京,高橋慎治,増成一志,3,0,3,Win,75,51,70,15:30,16:46,2650,廣田修二,澤達大,城智人,松井孝志,Home
2,,金丸晃大,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,103,2019-10-26,2019,10,26,,武田テバオーシャンアリーナ,ジェイテクトSTINGS,FC東京,高橋慎治,増成一志,3,0,3,Win,75,51,70,15:30,16:46,2650,廣田修二,澤達大,城智人,松井孝志,Home
3,,伏見大和,3,■,■,■,,,13,8,1,61.5,2.67,0,0,0,-,3,1.00,7,1,4,1,3.6,0,0.0,0.0,-,103,2019-10-26,2019,10,26,,武田テバオーシャンアリーナ,ジェイテクトSTINGS,FC東京,高橋慎治,増成一志,3,0,3,Win,75,51,70,15:30,16:46,2650,廣田修二,澤達大,城智人,松井孝志,Home
4,,福山汰一,1,,,□,,,3,2,0,66.7,2.00,0,0,0,-,1,1.00,2,1,1,1,50.0,0,0.0,0.0,-,103,2019-10-26,2019,10,26,,武田テバオーシャンアリーナ,ジェイテクトSTINGS,FC東京,高橋慎治,増成一志,3,0,3,Win,75,51,70,15:30,16:46,2650,廣田修二,澤達大,城智人,松井孝志,Home
5,,饒書涵,3,■,■,■,,,8,4,0,50.0,1.33,0,0,0,-,2,0.67,22,1,2,10,13.6,0,0.0,0.0,-,103,2019-10-26,2019,10,26,,武田テバオーシャンアリーナ,ジェイテクトSTINGS,FC東京,高橋慎治,増成一志,3,0,3,Win,75,51,70,15:30,16:46,2650,廣田修二,澤達大,城智人,松井孝志,Home
6,,カジースキマテイ,3,■,■,■,,,14,9,1,64.3,3.00,4,3,0,75.0,0,-,11,2,5,6,20.5,26,13.0,9.0,67.3,103,2019-10-26,2019,10,26,,武田テバオーシャンアリーナ,ジェイテクトSTINGS,FC東京,高橋慎治,増成一志,3,0,3,Win,75,51,70,15:30,16:46,2650,廣田修二,澤達大,城智人,松井孝志,Home
8,,郡浩也,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,103,2019-10-26,2019,10,26,,武田テバオーシャンアリーナ,ジェイテクトSTINGS,FC東京,高橋慎治,増成一志,3,0,3,Win,75,51,70,15:30,16:46,2650,廣田修二,澤達大,城智人,松井孝志,Home
10,,小林光輝,3,■,■,■,,,0,0,0,-,-,0,0,0,-,0,-,8,1,0,2,18.8,0,0.0,0.0,-,103,2019-10-26,2019,10,26,,武田テバオーシャンアリーナ,ジェイテクトSTINGS,FC東京,高橋慎治,増成一志,3,0,3,Win,75,51,70,15:30,16:46,2650,廣田修二,澤達大,城智人,松井孝志,Home
11,,袴谷亮介,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,103,2019-10-26,2019,10,26,,武田テバオーシャンアリーナ,ジェイテクトSTINGS,FC東京,高橋慎治,増成一志,3,0,3,Win,75,51,70,15:30,16:46,2650,廣田修二,澤達大,城智人,松井孝志,Home
12,L,興梠亮,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,103,2019-10-26,2019,10,26,,武田テバオーシャンアリーナ,ジェイテクトSTINGS,FC東京,高橋慎治,増成一志,3,0,3,Win,75,51,70,15:30,16:46,2650,廣田修二,澤達大,城智人,松井孝志,Home
14,,西田有志,3,■,■,■,,,20,13,3,65.0,4.33,12,7,3,58.3,3,1.00,10,0,4,3,-2.5,0,0.0,0.0,-,103,2019-10-26,2019,10,26,,武田テバオーシャンアリーナ,ジェイテクトSTINGS,FC東京,高橋慎治,増成一志,3,0,3,Win,75,51,70,15:30,16:46,2650,廣田修二,澤達大,城智人,松井孝志,Home
15,,中根聡太,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-,103,2019-10-26,2019,10,26,,武田テバオーシャンアリーナ,ジェイテクトSTINGS,FC東京,高橋慎治,増成一志,3,0,3,Win,75,51,70,15:30,16:46,2650,廣田修二,澤達大,城智人,松井孝志,Home
17,L,本間隆太,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,6,1.0,4.0,50.0,103,2019-10-26,2019,10,26,,武田テバオーシャンアリーナ,ジェイテクトSTINGS,FC東京,高橋慎治,増成一志,3,0,3,Win,75,51,70,15:30,16:46,2650,廣田修二,澤達大,城智人,松井孝志,Home
19,,浅野博亮,3,■,■,■,,,8,4,0,50.0,1.33,2,0,0,0.0,0,-,10,1,2,4,15.0,11,5.0,3.0,59.1,103,2019-10-26,2019,10,26,,武田テバオーシャンアリーナ,ジェイテクトSTINGS,FC東京,高橋慎治,増成一志,3,0,3,Win,75,51,70,15:30,16:46,2650,廣田修二,澤達大,城智人,松井孝志,Home
1,,迫田郭志,3,■,■,■,,,19,9,2,47.4,3.00,0,0,0,-,0,-,11,0,2,1,-2.3,14,3.0,5.0,39.3,103,2019-10-26,2019,10,26,,武田テバオーシャンアリーナ,FC東京,ジェイテクトSTINGS,真保綱一郎,ﾘﾍﾞｲﾛﾌｧﾋﾞｱｰﾉ,0,3,3,Lose,51,75,70,15:30,16:46,2650,廣田修二,澤達大,城智人,松井孝志,Away
3,L,橘裕也,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,11,3.0,0.0,27.3,103,2019-10-26,2019,10,26,,武田テバオーシャンアリーナ,FC東京,ジェイテクトSTINGS,真保綱一郎,ﾘﾍﾞｲﾛﾌｧﾋﾞｱｰﾉ,0,3,3,Lose,51,75,70,15:30,16:46,2650,廣田修二,澤達大,城智人,松井孝志,Away
4,,山田要平,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,1,0,-12.5,0,0.0,0.0,-,103,2019-10-26,2019,10,26,,武田テバオーシャンアリーナ,FC東京,ジェイテクトSTINGS,真保綱一郎,ﾘﾍﾞｲﾛﾌｧﾋﾞｱｰﾉ,0,3,3,Lose,51,75,70,15:30,16:46,2650,廣田修二,澤達大,城智人,松井孝志,Away
5,,井上仁,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,103,2019-10-26,2019,10,26,,武田テバオーシャンアリーナ,FC東京,ジェイテクトSTINGS,真保綱一郎,ﾘﾍﾞｲﾛﾌｧﾋﾞｱｰﾉ,0,3,3,Lose,51,75,70,15:30,16:46,2650,廣田修二,澤達大,城智人,松井孝志,Away
6,,近江芳樹,1,,,□,,,3,0,0,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,4,0.0,2.0,25.0,103,2019-10-26,2019,10,26,,武田テバオーシャンアリーナ,FC東京,ジェイテクトSTINGS,真保綱一郎,ﾘﾍﾞｲﾛﾌｧﾋﾞｱｰﾉ,0,3,3,Lose,51,75,70,15:30,16:46,2650,廣田修二,澤達大,城智人,松井孝志,Away
8,,栗山英之,3,■,■,■,,,7,1,0,14.3,0.33,0,0,0,-,0,-,8,0,2,1,-3.1,0,0.0,0.0,-,103,2019-10-26,2019,10,26,,武田テバオーシャンアリーナ,FC東京,ジェイテクトSTINGS,真保綱一郎,ﾘﾍﾞｲﾛﾌｧﾋﾞｱｰﾉ,0,3,3,Lose,51,75,70,15:30,16:46,2650,廣田修二,澤達大,城智人,松井孝志,Away
9,,手塚大,3,■,■,■,,,8,2,0,25.0,0.67,1,0,0,0.0,0,-,4,0,2,1,-6.2,13,3.0,4.0,38.5,103,2019-10-26,2019,10,26,,武田テバオーシャンアリーナ,FC東京,ジェイテクトSTINGS,真保綱一郎,ﾘﾍﾞｲﾛﾌｧﾋﾞｱｰﾉ,0,3,3,Lose,51,75,70,15:30,16:46,2650,廣田修二,澤達大,城智人,松井孝志,Away
12,,小田嶋大貴,3,■,■,■,,,4,1,1,25.0,0.33,0,0,0,-,0,-,7,0,0,3,10.7,0,0.0,0.0,-,103,2019-10-26,2019,10,26,,武田テバオーシャンアリーナ,FC東京,ジェイテクトSTINGS,真保綱一郎,ﾘﾍﾞｲﾛﾌｧﾋﾞｱｰﾉ,0,3,3,Lose,51,75,70,15:30,16:46,2650,廣田修二,澤達大,城智人,松井孝志,Away
13,,柳町逸太,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,103,2019-10-26,2019,10,26,,武田テバオーシャンアリーナ,FC東京,ジェイテクトSTINGS,真保綱一郎,ﾘﾍﾞｲﾛﾌｧﾋﾞｱｰﾉ,0,3,3,Lose,51,75,70,15:30,16:46,2650,廣田修二,澤達大,城智人,松井孝志,Away
15,,谷口渉,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,103,2019-10-26,2019,10,26,,武田テバオーシャンアリーナ,FC東京,ジェイテクトSTINGS,真保綱一郎,ﾘﾍﾞｲﾛﾌｧﾋﾞｱｰﾉ,0,3,3,Lose,51,75,70,15:30,16:46,2650,廣田修二,澤達大,城智人,松井孝志,Away
16,,手原紳,3,■,■,■,,,0,0,0,-,-,0,0,0,-,0,-,10,0,1,0,-2.5,0,0.0,0.0,-,103,2019-10-26,2019,10,26,,武田テバオーシャンアリーナ,FC東京,ジェイテクトSTINGS,真保綱一郎,ﾘﾍﾞｲﾛﾌｧﾋﾞｱｰﾉ,0,3,3,Lose,51,75,70,15:30,16:46,2650,廣田修二,澤達大,城智人,松井孝志,Away
