No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Get Point,Lose Point,Game Time,Start Time,End Time,Spectators,Jury,Chief Umpire,Sub Umpire,Judgeman,Home Away
14,,入澤まい,3,■,■,■,,,12,5,1,41.7,1.67,0,0,0,-,2,0.67,8,0,1,2,3.1,0,0.0,0.0,-,313,2020-10-24,2020,10,24,埼玉県,毎日興業アリーナ久喜（久喜市総合体育館）,日立リヴァーレ,久光スプリングス,多治見麻子,達川和彦,0,3,3,Lose,65,75,76,15:10,16:32,0,田中昭彦,浅井唯由,増岡三佳子,古田ゆき江,Away
17,,オクム大庭冬美ハウィ,2,■,■,,,,27,7,3,25.9,3.50,5,1,0,20.0,0,-,5,0,0,2,10.0,0,0.0,0.0,-,313,2020-10-24,2020,10,24,埼玉県,毎日興業アリーナ久喜（久喜市総合体育館）,日立リヴァーレ,久光スプリングス,多治見麻子,達川和彦,0,3,3,Lose,65,75,76,15:10,16:32,0,田中昭彦,浅井唯由,増岡三佳子,古田ゆき江,Away
18,,境紗里奈,2,□,,□,,,0,0,0,-,-,0,0,0,-,0,-,4,0,0,0,0.0,0,0.0,0.0,-,313,2020-10-24,2020,10,24,埼玉県,毎日興業アリーナ久喜（久喜市総合体育館）,日立リヴァーレ,久光スプリングス,多治見麻子,達川和彦,0,3,3,Lose,65,75,76,15:10,16:32,0,田中昭彦,浅井唯由,増岡三佳子,古田ゆき江,Away
19,,野中瑠衣,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,313,2020-10-24,2020,10,24,埼玉県,毎日興業アリーナ久喜（久喜市総合体育館）,日立リヴァーレ,久光スプリングス,多治見麻子,達川和彦,0,3,3,Lose,65,75,76,15:10,16:32,0,田中昭彦,浅井唯由,増岡三佳子,古田ゆき江,Away
21,,雑賀恵斗,3,■,■,■,,,1,0,0,0.0,-,0,0,0,-,0,-,8,0,3,3,0.0,0,0.0,0.0,-,313,2020-10-24,2020,10,24,埼玉県,毎日興業アリーナ久喜（久喜市総合体育館）,日立リヴァーレ,久光スプリングス,多治見麻子,達川和彦,0,3,3,Lose,65,75,76,15:10,16:32,0,田中昭彦,浅井唯由,増岡三佳子,古田ゆき江,Away
4,,吉岡美晴,3,■,■,■,,,39,16,3,41.0,5.33,0,0,0,-,0,-,9,0,0,4,11.1,15,4.0,7.0,50.0,315,2020-10-24,2020,10,24,神奈川県,とどろきアリーナ,岡山シーガルズ,KUROBEアクアフェアリーズ,河本昭義,吉田啓佑,3,0,3,Win,75,53,74,16:10,17:30,1451,勝又正,澤達大,新田浩幸,相澤智央,Home
5,,宇賀神みずき,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,315,2020-10-24,2020,10,24,神奈川県,とどろきアリーナ,岡山シーガルズ,KUROBEアクアフェアリーズ,河本昭義,吉田啓佑,3,0,3,Win,75,53,74,16:10,17:30,1451,勝又正,澤達大,新田浩幸,相澤智央,Home
6,,渡邊真恵,3,■,■,■,,,29,14,0,48.3,4.67,2,1,0,50.0,1,0.33,11,0,0,0,0.0,3,1.0,0.0,33.3,315,2020-10-24,2020,10,24,神奈川県,とどろきアリーナ,岡山シーガルズ,KUROBEアクアフェアリーズ,河本昭義,吉田啓佑,3,0,3,Win,75,53,74,16:10,17:30,1451,勝又正,澤達大,新田浩幸,相澤智央,Home
8,,及川真夢,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,315,2020-10-24,2020,10,24,神奈川県,とどろきアリーナ,岡山シーガルズ,KUROBEアクアフェアリーズ,河本昭義,吉田啓佑,3,0,3,Win,75,53,74,16:10,17:30,1451,勝又正,澤達大,新田浩幸,相澤智央,Home
9,,高柳有里,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,315,2020-10-24,2020,10,24,神奈川県,とどろきアリーナ,岡山シーガルズ,KUROBEアクアフェアリーズ,河本昭義,吉田啓佑,3,0,3,Win,75,53,74,16:10,17:30,1451,勝又正,澤達大,新田浩幸,相澤智央,Home
10,,西村弥菜美,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,1,12.5,2,0.0,0.0,0.0,315,2020-10-24,2020,10,24,神奈川県,とどろきアリーナ,岡山シーガルズ,KUROBEアクアフェアリーズ,河本昭義,吉田啓佑,3,0,3,Win,75,53,74,16:10,17:30,1451,勝又正,澤達大,新田浩幸,相澤智央,Home
12,,居村杏奈,3,■,■,■,,,10,0,0,0.0,-,0,0,0,-,0,-,17,0,0,3,4.4,1,0.0,0.0,0.0,315,2020-10-24,2020,10,24,神奈川県,とどろきアリーナ,岡山シーガルズ,KUROBEアクアフェアリーズ,河本昭義,吉田啓佑,3,0,3,Win,75,53,74,16:10,17:30,1451,勝又正,澤達大,新田浩幸,相澤智央,Home
14,,宮下遥,3,■,■,■,,,3,1,0,33.3,0.33,0,0,0,-,0,-,11,0,0,2,4.5,1,0.0,0.0,0.0,315,2020-10-24,2020,10,24,神奈川県,とどろきアリーナ,岡山シーガルズ,KUROBEアクアフェアリーズ,河本昭義,吉田啓佑,3,0,3,Win,75,53,74,16:10,17:30,1451,勝又正,澤達大,新田浩幸,相澤智央,Home
15,,古川あおいアン,2,,□,□,,,6,1,0,16.7,0.50,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,315,2020-10-24,2020,10,24,神奈川県,とどろきアリーナ,岡山シーガルズ,KUROBEアクアフェアリーズ,河本昭義,吉田啓佑,3,0,3,Win,75,53,74,16:10,17:30,1451,勝又正,澤達大,新田浩幸,相澤智央,Home
18,,金田修佳,3,■,■,■,,,48,17,3,35.4,5.67,0,0,0,-,0,-,11,0,0,0,0.0,22,10.0,8.0,63.6,315,2020-10-24,2020,10,24,神奈川県,とどろきアリーナ,岡山シーガルズ,KUROBEアクアフェアリーズ,河本昭義,吉田啓佑,3,0,3,Win,75,53,74,16:10,17:30,1451,勝又正,澤達大,新田浩幸,相澤智央,Home
20,L,丸山亜季,3,〇,〇,〇,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,315,2020-10-24,2020,10,24,神奈川県,とどろきアリーナ,岡山シーガルズ,KUROBEアクアフェアリーズ,河本昭義,吉田啓佑,3,0,3,Win,75,53,74,16:10,17:30,1451,勝又正,澤達大,新田浩幸,相澤智央,Home
21,,高野由里加,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,315,2020-10-24,2020,10,24,神奈川県,とどろきアリーナ,岡山シーガルズ,KUROBEアクアフェアリーズ,河本昭義,吉田啓佑,3,0,3,Win,75,53,74,16:10,17:30,1451,勝又正,澤達大,新田浩幸,相澤智央,Home
27,L,楢崎慈恵,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,6,2.0,2.0,50.0,315,2020-10-24,2020,10,24,神奈川県,とどろきアリーナ,岡山シーガルズ,KUROBEアクアフェアリーズ,河本昭義,吉田啓佑,3,0,3,Win,75,53,74,16:10,17:30,1451,勝又正,澤達大,新田浩幸,相澤智央,Home
28,,川島亜依美,3,■,■,■,,,8,5,1,62.5,1.67,0,0,0,-,1,0.33,10,0,0,0,0.0,0,0.0,0.0,-,315,2020-10-24,2020,10,24,神奈川県,とどろきアリーナ,岡山シーガルズ,KUROBEアクアフェアリーズ,河本昭義,吉田啓佑,3,0,3,Win,75,53,74,16:10,17:30,1451,勝又正,澤達大,新田浩幸,相澤智央,Home
1,,丸山紗季,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,4,1.0,3.0,62.5,315,2020-10-24,2020,10,24,神奈川県,とどろきアリーナ,KUROBEアクアフェアリーズ,岡山シーガルズ,丸山貴也,武田義也,0,3,3,Lose,53,75,74,16:10,17:30,1451,勝又正,澤達大,新田浩幸,相澤智央,Away
3,,間橋香織,3,■,■,■,,,30,9,2,30.0,3.00,0,0,0,-,2,0.67,4,0,1,0,-6.2,13,5.0,7.0,65.4,315,2020-10-24,2020,10,24,神奈川県,とどろきアリーナ,KUROBEアクアフェアリーズ,岡山シーガルズ,丸山貴也,武田義也,0,3,3,Lose,53,75,74,16:10,17:30,1451,勝又正,澤達大,新田浩幸,相澤智央,Away
4,,馬場ゆりか,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,2,2.0,0.0,100.0,315,2020-10-24,2020,10,24,神奈川県,とどろきアリーナ,KUROBEアクアフェアリーズ,岡山シーガルズ,丸山貴也,武田義也,0,3,3,Lose,53,75,74,16:10,17:30,1451,勝又正,澤達大,新田浩幸,相澤智央,Away
9,,舛田紗淑,3,■,■,■,,,41,11,2,26.8,3.67,3,1,0,33.3,0,-,11,0,0,1,2.3,39,21.0,14.0,71.8,315,2020-10-24,2020,10,24,神奈川県,とどろきアリーナ,KUROBEアクアフェアリーズ,岡山シーガルズ,丸山貴也,武田義也,0,3,3,Lose,53,75,74,16:10,17:30,1451,勝又正,澤達大,新田浩幸,相澤智央,Away
10,,リーシモーン,3,■,■,■,,,38,7,3,18.4,2.33,7,2,2,28.6,1,0.33,9,1,0,6,27.8,2,0.0,1.0,25.0,315,2020-10-24,2020,10,24,神奈川県,とどろきアリーナ,KUROBEアクアフェアリーズ,岡山シーガルズ,丸山貴也,武田義也,0,3,3,Lose,53,75,74,16:10,17:30,1451,勝又正,澤達大,新田浩幸,相澤智央,Away
11,,杉原若葉,2,□,■,,,,4,1,1,25.0,0.50,0,0,0,-,0,-,3,0,1,0,-8.3,0,0.0,0.0,-,315,2020-10-24,2020,10,24,神奈川県,とどろきアリーナ,KUROBEアクアフェアリーズ,岡山シーガルズ,丸山貴也,武田義也,0,3,3,Lose,53,75,74,16:10,17:30,1451,勝又正,澤達大,新田浩幸,相澤智央,Away
12,,浮島杏加子,1,□,,,,,3,2,0,66.7,2.00,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,315,2020-10-24,2020,10,24,神奈川県,とどろきアリーナ,KUROBEアクアフェアリーズ,岡山シーガルズ,丸山貴也,武田義也,0,3,3,Lose,53,75,74,16:10,17:30,1451,勝又正,澤達大,新田浩幸,相澤智央,Away
13,,梅津憂理,1,,□,,,,10,2,0,20.0,2.00,0,0,0,-,0,-,1,0,0,0,0.0,6,0.0,3.0,25.0,315,2020-10-24,2020,10,24,神奈川県,とどろきアリーナ,KUROBEアクアフェアリーズ,岡山シーガルズ,丸山貴也,武田義也,0,3,3,Lose,53,75,74,16:10,17:30,1451,勝又正,澤達大,新田浩幸,相澤智央,Away
14,,細沼綾,3,■,■,■,,,11,6,1,54.5,2.00,1,0,0,0.0,0,-,9,0,1,3,5.6,0,0.0,0.0,-,315,2020-10-24,2020,10,24,神奈川県,とどろきアリーナ,KUROBEアクアフェアリーズ,岡山シーガルズ,丸山貴也,武田義也,0,3,3,Lose,53,75,74,16:10,17:30,1451,勝又正,澤達大,新田浩幸,相澤智央,Away
15,,小西愛衣,3,■,■,■,,,1,0,0,0.0,-,0,0,0,-,0,-,11,0,1,3,4.5,0,0.0,0.0,-,315,2020-10-24,2020,10,24,神奈川県,とどろきアリーナ,KUROBEアクアフェアリーズ,岡山シーガルズ,丸山貴也,武田義也,0,3,3,Lose,53,75,74,16:10,17:30,1451,勝又正,澤達大,新田浩幸,相澤智央,Away
16,,星加輝,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,315,2020-10-24,2020,10,24,神奈川県,とどろきアリーナ,KUROBEアクアフェアリーズ,岡山シーガルズ,丸山貴也,武田義也,0,3,3,Lose,53,75,74,16:10,17:30,1451,勝又正,澤達大,新田浩幸,相澤智央,Away
18,L,立石優華,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,7,3.0,3.0,64.3,315,2020-10-24,2020,10,24,神奈川県,とどろきアリーナ,KUROBEアクアフェアリーズ,岡山シーガルズ,丸山貴也,武田義也,0,3,3,Lose,53,75,74,16:10,17:30,1451,勝又正,澤達大,新田浩幸,相澤智央,Away
19,,小杉凜華,2,■,,■,,,10,0,1,0.0,-,0,0,0,-,2,1.00,5,0,1,2,5.0,0,0.0,0.0,-,315,2020-10-24,2020,10,24,神奈川県,とどろきアリーナ,KUROBEアクアフェアリーズ,岡山シーガルズ,丸山貴也,武田義也,0,3,3,Lose,53,75,74,16:10,17:30,1451,勝又正,澤達大,新田浩幸,相澤智央,Away
20,,戸部真由香,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,315,2020-10-24,2020,10,24,神奈川県,とどろきアリーナ,KUROBEアクアフェアリーズ,岡山シーガルズ,丸山貴也,武田義也,0,3,3,Lose,53,75,74,16:10,17:30,1451,勝又正,澤達大,新田浩幸,相澤智央,Away
1,,鴫原ひなた,3,■,■,■,,,29,4,3,13.8,1.33,2,0,0,0.0,0,-,12,1,1,4,14.6,11,5.0,2.0,54.5,316,2020-10-25,2020,10,25,三重県,四日市市総合体育館,トヨタ車体クインシーズ,東レアローズ,印東玄弥,木村泰輔,0,3,3,Lose,62,78,84,12:00,13:30,0,田野昭彦,中山健,岡田崇,金谷淳史,Home
6,,村永奈央,3,□,□,□,,,6,0,0,0.0,-,0,0,0,-,0,-,1,0,0,1,25.0,4,3.0,0.0,75.0,316,2020-10-25,2020,10,25,三重県,四日市市総合体育館,トヨタ車体クインシーズ,東レアローズ,印東玄弥,木村泰輔,0,3,3,Lose,62,78,84,12:00,13:30,0,田野昭彦,中山健,岡田崇,金谷淳史,Home
7,,渡邊彩,3,■,■,■,,,15,6,0,40.0,2.00,0,0,0,-,1,0.33,6,0,0,1,4.2,1,0.0,0.0,0.0,316,2020-10-25,2020,10,25,三重県,四日市市総合体育館,トヨタ車体クインシーズ,東レアローズ,印東玄弥,木村泰輔,0,3,3,Lose,62,78,84,12:00,13:30,0,田野昭彦,中山健,岡田崇,金谷淳史,Home
8,L,榊原美沙都,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,19,7.0,7.0,55.3,316,2020-10-25,2020,10,25,三重県,四日市市総合体育館,トヨタ車体クインシーズ,東レアローズ,印東玄弥,木村泰輔,0,3,3,Lose,62,78,84,12:00,13:30,0,田野昭彦,中山健,岡田崇,金谷淳史,Home
9,,辻彩乃,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,316,2020-10-25,2020,10,25,三重県,四日市市総合体育館,トヨタ車体クインシーズ,東レアローズ,印東玄弥,木村泰輔,0,3,3,Lose,62,78,84,12:00,13:30,0,田野昭彦,中山健,岡田崇,金谷淳史,Home
10,,熊井風音,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,316,2020-10-25,2020,10,25,三重県,四日市市総合体育館,トヨタ車体クインシーズ,東レアローズ,印東玄弥,木村泰輔,0,3,3,Lose,62,78,84,12:00,13:30,0,田野昭彦,中山健,岡田崇,金谷淳史,Home
11,,荒木絵里香,3,■,■,■,,,13,4,0,30.8,1.33,0,0,0,-,1,0.33,14,0,0,2,3.6,0,0.0,0.0,-,316,2020-10-25,2020,10,25,三重県,四日市市総合体育館,トヨタ車体クインシーズ,東レアローズ,印東玄弥,木村泰輔,0,3,3,Lose,62,78,84,12:00,13:30,0,田野昭彦,中山健,岡田崇,金谷淳史,Home
12,,グーパートポーンプン,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,316,2020-10-25,2020,10,25,三重県,四日市市総合体育館,トヨタ車体クインシーズ,東レアローズ,印東玄弥,木村泰輔,0,3,3,Lose,62,78,84,12:00,13:30,0,田野昭彦,中山健,岡田崇,金谷淳史,Home
13,,ソロカイテインドレ,3,■,■,■,,,44,22,5,50.0,7.33,13,6,2,46.2,2,0.67,11,0,1,2,2.3,0,0.0,0.0,-,316,2020-10-25,2020,10,25,三重県,四日市市総合体育館,トヨタ車体クインシーズ,東レアローズ,印東玄弥,木村泰輔,0,3,3,Lose,62,78,84,12:00,13:30,0,田野昭彦,中山健,岡田崇,金谷淳史,Home
14,,松本亜弥華,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,316,2020-10-25,2020,10,25,三重県,四日市市総合体育館,トヨタ車体クインシーズ,東レアローズ,印東玄弥,木村泰輔,0,3,3,Lose,62,78,84,12:00,13:30,0,田野昭彦,中山健,岡田崇,金谷淳史,Home
17,,藪田美穂子,3,■,■,■,,,20,5,0,25.0,1.67,1,0,0,0.0,2,0.67,11,0,1,5,9.1,35,14.0,9.0,52.9,316,2020-10-25,2020,10,25,三重県,四日市市総合体育館,トヨタ車体クインシーズ,東レアローズ,印東玄弥,木村泰輔,0,3,3,Lose,62,78,84,12:00,13:30,0,田野昭彦,中山健,岡田崇,金谷淳史,Home
18,,山上有紀,3,■,■,■,,,2,1,0,50.0,0.33,0,0,0,-,0,-,9,1,0,2,16.7,0,0.0,0.0,-,316,2020-10-25,2020,10,25,三重県,四日市市総合体育館,トヨタ車体クインシーズ,東レアローズ,印東玄弥,木村泰輔,0,3,3,Lose,62,78,84,12:00,13:30,0,田野昭彦,中山健,岡田崇,金谷淳史,Home
19,L,安井由香子,3,〇,〇,〇,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,316,2020-10-25,2020,10,25,三重県,四日市市総合体育館,トヨタ車体クインシーズ,東レアローズ,印東玄弥,木村泰輔,0,3,3,Lose,62,78,84,12:00,13:30,0,田野昭彦,中山健,岡田崇,金谷淳史,Home
20,,山形理沙子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,316,2020-10-25,2020,10,25,三重県,四日市市総合体育館,トヨタ車体クインシーズ,東レアローズ,印東玄弥,木村泰輔,0,3,3,Lose,62,78,84,12:00,13:30,0,田野昭彦,中山健,岡田崇,金谷淳史,Home
1,,井上奈々朱,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,316,2020-10-25,2020,10,25,三重県,四日市市総合体育館,東レアローズ,トヨタ車体クインシーズ,越谷章,高杉洋平,3,0,3,Win,78,62,84,12:00,13:30,0,田野昭彦,中山健,岡田崇,金谷淳史,Away
2,,大野果歩,3,■,■,■,,,10,7,2,70.0,2.33,0,0,0,-,2,0.67,14,0,0,1,1.8,0,0.0,0.0,-,316,2020-10-25,2020,10,25,三重県,四日市市総合体育館,東レアローズ,トヨタ車体クインシーズ,越谷章,高杉洋平,3,0,3,Win,78,62,84,12:00,13:30,0,田野昭彦,中山健,岡田崇,金谷淳史,Away
3,,伊藤望,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,316,2020-10-25,2020,10,25,三重県,四日市市総合体育館,東レアローズ,トヨタ車体クインシーズ,越谷章,高杉洋平,3,0,3,Win,78,62,84,12:00,13:30,0,田野昭彦,中山健,岡田崇,金谷淳史,Away
4,,白井美沙紀,3,■,■,□,,,0,0,0,-,-,0,0,0,-,0,-,5,0,0,1,5.0,0,0.0,0.0,-,316,2020-10-25,2020,10,25,三重県,四日市市総合体育館,東レアローズ,トヨタ車体クインシーズ,越谷章,高杉洋平,3,0,3,Win,78,62,84,12:00,13:30,0,田野昭彦,中山健,岡田崇,金谷淳史,Away
5,,中田紫乃,3,□,□,□,,,9,4,0,44.4,1.33,0,0,0,-,1,0.33,2,0,0,2,25.0,4,0.0,1.0,12.5,316,2020-10-25,2020,10,25,三重県,四日市市総合体育館,東レアローズ,トヨタ車体クインシーズ,越谷章,高杉洋平,3,0,3,Win,78,62,84,12:00,13:30,0,田野昭彦,中山健,岡田崇,金谷淳史,Away
6,L,中島未来,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,316,2020-10-25,2020,10,25,三重県,四日市市総合体育館,東レアローズ,トヨタ車体クインシーズ,越谷章,高杉洋平,3,0,3,Win,78,62,84,12:00,13:30,0,田野昭彦,中山健,岡田崇,金谷淳史,Away
7,,クランヤナ,3,■,■,■,,,40,13,1,32.5,4.33,2,0,0,0.0,1,0.33,10,1,2,2,10.0,0,0.0,0.0,-,316,2020-10-25,2020,10,25,三重県,四日市市総合体育館,東レアローズ,トヨタ車体クインシーズ,越谷章,高杉洋平,3,0,3,Win,78,62,84,12:00,13:30,0,田野昭彦,中山健,岡田崇,金谷淳史,Away
8,,小川愛里奈,3,■,■,■,,,15,6,0,40.0,2.00,0,0,0,-,0,-,8,0,0,4,12.5,2,1.0,1.0,75.0,316,2020-10-25,2020,10,25,三重県,四日市市総合体育館,東レアローズ,トヨタ車体クインシーズ,越谷章,高杉洋平,3,0,3,Win,78,62,84,12:00,13:30,0,田野昭彦,中山健,岡田崇,金谷淳史,Away
9,,黒後愛,3,■,■,■,,,30,8,2,26.7,2.67,3,0,2,0.0,0,-,6,0,2,2,0.0,12,4.0,4.0,50.0,316,2020-10-25,2020,10,25,三重県,四日市市総合体育館,東レアローズ,トヨタ車体クインシーズ,越谷章,高杉洋平,3,0,3,Win,78,62,84,12:00,13:30,0,田野昭彦,中山健,岡田崇,金谷淳史,Away
10,,関菜々巳,3,□,□,■,,,1,1,0,100.0,0.33,0,0,0,-,0,-,14,1,0,4,14.3,0,0.0,0.0,-,316,2020-10-25,2020,10,25,三重県,四日市市総合体育館,東レアローズ,トヨタ車体クインシーズ,越谷章,高杉洋平,3,0,3,Win,78,62,84,12:00,13:30,0,田野昭彦,中山健,岡田崇,金谷淳史,Away
11,L,水杉玲奈,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,14,8.0,2.0,64.3,316,2020-10-25,2020,10,25,三重県,四日市市総合体育館,東レアローズ,トヨタ車体クインシーズ,越谷章,高杉洋平,3,0,3,Win,78,62,84,12:00,13:30,0,田野昭彦,中山健,岡田崇,金谷淳史,Away
12,,石川真佑,3,■,■,■,,,33,20,0,60.6,6.67,5,3,0,60.0,0,-,12,0,2,4,4.2,28,16.0,5.0,66.1,316,2020-10-25,2020,10,25,三重県,四日市市総合体育館,東レアローズ,トヨタ車体クインシーズ,越谷章,高杉洋平,3,0,3,Win,78,62,84,12:00,13:30,0,田野昭彦,中山健,岡田崇,金谷淳史,Away
13,,野呂加南子,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0.0,0.0,-,316,2020-10-25,2020,10,25,三重県,四日市市総合体育館,東レアローズ,トヨタ車体クインシーズ,越谷章,高杉洋平,3,0,3,Win,78,62,84,12:00,13:30,0,田野昭彦,中山健,岡田崇,金谷淳史,Away
14,,大崎琴未,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0.0,0.0,-,316,2020-10-25,2020,10,25,三重県,四日市市総合体育館,東レアローズ,トヨタ車体クインシーズ,越谷章,高杉洋平,3,0,3,Win,78,62,84,12:00,13:30,0,田野昭彦,中山健,岡田崇,金谷淳史,Away
3,,サンティアゴアライジャダフニ,3,■,■,■,,,12,5,1,41.7,1.67,0,0,0,-,2,0.67,12,3,0,6,37.5,0,0.0,0.0,-,317,2020-10-25,2020,10,25,埼玉県,毎日興業アリーナ久喜（久喜市総合体育館）,埼玉上尾メディックス,久光スプリングス,ｱﾝﾄﾆｵﾏﾙｺｽﾚﾙﾊﾞｯｷ,蓑輪貴幸,3,0,3,Win,75,56,78,12:00,13:24,0,田中 昭彦,増岡 三佳子,北村 友香,金谷 晋利,Home
4,,堀江美志,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,6,2,0,3,45.8,0,0.0,0.0,-,317,2020-10-25,2020,10,25,埼玉県,毎日興業アリーナ久喜（久喜市総合体育館）,埼玉上尾メディックス,久光スプリングス,ｱﾝﾄﾆｵﾏﾙｺｽﾚﾙﾊﾞｯｷ,蓑輪貴幸,3,0,3,Win,75,56,78,12:00,13:24,0,田中 昭彦,増岡 三佳子,北村 友香,金谷 晋利,Home
5,,山崎のの花,3,■,■,■,,,0,0,0,-,-,0,0,0,-,5,1.67,8,0,1,2,3.1,0,0.0,0.0,-,317,2020-10-25,2020,10,25,埼玉県,毎日興業アリーナ久喜（久喜市総合体育館）,埼玉上尾メディックス,久光スプリングス,ｱﾝﾄﾆｵﾏﾙｺｽﾚﾙﾊﾞｯｷ,蓑輪貴幸,3,0,3,Win,75,56,78,12:00,13:24,0,田中 昭彦,増岡 三佳子,北村 友香,金谷 晋利,Home
6,,山口珠李,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,317,2020-10-25,2020,10,25,埼玉県,毎日興業アリーナ久喜（久喜市総合体育館）,埼玉上尾メディックス,久光スプリングス,ｱﾝﾄﾆｵﾏﾙｺｽﾚﾙﾊﾞｯｷ,蓑輪貴幸,3,0,3,Win,75,56,78,12:00,13:24,0,田中 昭彦,増岡 三佳子,北村 友香,金谷 晋利,Home
7,L,山岸あかね,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,10,4.0,3.0,55.0,317,2020-10-25,2020,10,25,埼玉県,毎日興業アリーナ久喜（久喜市総合体育館）,埼玉上尾メディックス,久光スプリングス,ｱﾝﾄﾆｵﾏﾙｺｽﾚﾙﾊﾞｯｷ,蓑輪貴幸,3,0,3,Win,75,56,78,12:00,13:24,0,田中 昭彦,増岡 三佳子,北村 友香,金谷 晋利,Home
8,,吉野優理,3,■,■,■,,,26,8,0,30.8,2.67,1,1,0,100.0,0,-,15,4,0,8,40.0,28,8.0,7.0,41.1,317,2020-10-25,2020,10,25,埼玉県,毎日興業アリーナ久喜（久喜市総合体育館）,埼玉上尾メディックス,久光スプリングス,ｱﾝﾄﾆｵﾏﾙｺｽﾚﾙﾊﾞｯｷ,蓑輪貴幸,3,0,3,Win,75,56,78,12:00,13:24,0,田中 昭彦,増岡 三佳子,北村 友香,金谷 晋利,Home
9,,内瀬戸真実,3,■,■,■,,,41,13,4,31.7,4.33,1,0,0,0.0,2,0.67,10,0,0,3,7.5,17,10.0,4.0,70.6,317,2020-10-25,2020,10,25,埼玉県,毎日興業アリーナ久喜（久喜市総合体育館）,埼玉上尾メディックス,久光スプリングス,ｱﾝﾄﾆｵﾏﾙｺｽﾚﾙﾊﾞｯｷ,蓑輪貴幸,3,0,3,Win,75,56,78,12:00,13:24,0,田中 昭彦,増岡 三佳子,北村 友香,金谷 晋利,Home
10,,佐藤優花,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,317,2020-10-25,2020,10,25,埼玉県,毎日興業アリーナ久喜（久喜市総合体育館）,埼玉上尾メディックス,久光スプリングス,ｱﾝﾄﾆｵﾏﾙｺｽﾚﾙﾊﾞｯｷ,蓑輪貴幸,3,0,3,Win,75,56,78,12:00,13:24,0,田中 昭彦,増岡 三佳子,北村 友香,金谷 晋利,Home
