名前,年月,チーム,背番号,得セット,失セット,勝敗,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,総得点,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
小澤宙輝,2022-03,東レアローズ,17,6,4,2,2,4,0,1,0.0,-25.0,0,0,0,0,0,0,0,0,1,0,0,0,,0.0,0.0,,0.0
小田嶋大貴,2021-10,FC東京,12,7,18,0,19,5,0,0,0.0,0.0,0,0,0,1,34,3,4,12,1,0,0,4,,0.0,0.05,14.7,0.0
小田嶋大貴,2021-11,FC東京,12,10,10,3,18,13,6,0,46.2,46.2,0,0,0,5,42,1,3,8,2,1,0,12,,0.33,0.28,5.4,50.0
小田嶋大貴,2021-12,FC東京,12,4,4,1,7,2,1,0,50.0,50.0,0,0,0,0,15,1,2,5,0,0,0,2,,0.14,0.0,11.7,
小田嶋大貴,2022-01,FC東京,12,7,19,2,23,8,2,0,25.0,25.0,0,0,0,3,61,2,7,15,6,3,1,7,,0.09,0.13,6.6,58.3
小田嶋大貴,2022-02,FC東京,12,6,2,2,8,14,6,0,42.9,42.9,0,0,0,2,37,3,1,16,4,4,0,11,,0.75,0.25,18.2,100.0
小田嶋大貴,2022-03,FC東京,12,0,6,0,5,5,3,0,60.0,60.0,0,0,0,0,14,0,1,4,0,0,0,3,,0.6,0.0,5.4,
小野寺太志,2021-10,JTサンダーズ広島,2,10,13,2,23,51,30,2,58.8,54.9,0,0,0,21,86,1,12,25,4,3,1,52,,1.3,0.91,4.9,87.5
小野寺太志,2021-11,JTサンダーズ広島,2,11,10,3,20,52,31,2,59.6,55.8,0,0,0,10,77,6,6,13,4,3,1,47,,1.55,0.5,10.1,87.5
小野寺太志,2021-12,JTサンダーズ広島,2,6,0,2,6,23,14,1,60.9,56.5,0,0,0,7,24,0,3,7,1,1,0,21,,2.33,1.17,4.2,100.0
小野寺太志,2022-01,JTサンダーズ広島,2,9,17,1,26,75,40,5,53.3,46.7,0,0,0,19,92,4,14,19,17,9,5,63,,1.54,0.73,5.7,67.6
小野寺太志,2022-02,JTサンダーズ広島,2,10,14,2,24,75,33,6,44.0,36.0,0,0,0,22,84,0,12,18,6,5,1,55,,1.38,0.92,1.8,91.7
小野翔平,2022-01,大分三好ヴァイセアドラー,25,3,11,1,13,0,0,0,,,0,0,0,0,20,1,5,2,0,0,0,1,,0.0,0.0,1.2,
小野翔平,2022-03,大分三好ヴァイセアドラー,25,0,3,0,2,7,2,0,28.6,28.6,3,1,0,0,9,1,0,2,10,3,2,3,33.3,1.0,0.0,16.7,40.0
小野遥輝,2021-10,サントリーサンバーズ,3,15,10,5,25,71,37,2,52.1,49.3,0,0,0,12,86,6,21,25,7,4,3,55,,1.48,0.48,8.1,78.6
小野遥輝,2021-11,サントリーサンバーズ,3,11,12,3,19,43,23,2,53.5,48.8,0,0,0,7,56,2,15,15,0,0,0,32,,1.21,0.37,3.6,
小野遥輝,2021-12,サントリーサンバーズ,3,6,3,2,9,14,9,1,64.3,57.1,0,0,0,5,32,2,7,11,1,0,0,16,,1.0,0.56,9.4,0.0
小野遥輝,2022-01,サントリーサンバーズ,3,22,7,7,24,60,41,3,68.3,63.3,0,0,0,8,63,3,19,11,6,3,2,52,,1.71,0.33,1.6,66.7
小野遥輝,2022-02,サントリーサンバーズ,3,12,2,4,11,31,15,2,48.4,41.9,0,0,0,12,25,0,9,2,0,0,0,27,,1.36,1.09,-7.0,
小野遥輝,2022-03,サントリーサンバーズ,3,0,3,0,3,5,3,1,60.0,40.0,0,0,0,2,7,0,2,1,1,0,0,5,,1.0,0.67,-3.6,0.0
山内晶大,2021-10,パナソニックパンサーズ,10,17,5,5,22,56,35,1,62.5,60.7,0,0,0,11,78,3,6,21,6,3,2,49,,1.59,0.5,8.7,66.7
山内晶大,2021-11,パナソニックパンサーズ,10,12,12,3,23,52,35,3,67.3,61.5,0,0,0,11,75,5,9,20,5,2,1,51,,1.52,0.48,10.3,50.0
山内晶大,2021-12,パナソニックパンサーズ,10,2,6,0,8,20,10,1,50.0,45.0,0,0,0,6,29,0,3,6,1,0,0,16,,1.25,0.75,2.6,0.0
山内晶大,2022-01,パナソニックパンサーズ,10,17,7,5,22,49,31,1,63.3,61.2,1,1,0,11,83,4,6,26,7,5,2,46,100.0,1.41,0.5,10.8,85.7
山内晶大,2022-02,パナソニックパンサーズ,10,15,8,4,23,63,37,2,58.7,55.6,0,0,0,9,70,3,4,15,10,4,3,49,,1.61,0.39,8.2,55.0
山内晶大,2022-03,パナソニックパンサーズ,10,7,3,2,10,23,13,0,56.5,56.5,0,0,0,7,33,4,4,6,0,0,0,24,,1.3,0.7,13.6,
山口拓海,2021-10,東レアローズ,3,14,9,4,23,0,0,0,,,0,0,0,0,0,0,0,0,130,63,30,0,,0.0,0.0,,60.0
山口拓海,2021-11,東レアローズ,3,17,4,5,21,0,0,0,,,0,0,0,0,0,0,0,0,103,52,20,0,,0.0,0.0,,60.2
山口拓海,2021-12,東レアローズ,3,6,2,2,8,0,0,0,,,0,0,0,0,0,0,0,0,34,23,4,0,,0.0,0.0,,73.5
山口拓海,2022-01,東レアローズ,3,18,15,5,33,0,0,0,,,0,0,0,0,0,0,0,0,161,93,36,0,,0.0,0.0,,68.9
山口拓海,2022-02,東レアローズ,3,10,9,3,19,0,0,0,,,0,0,0,0,0,0,0,0,103,54,28,0,,0.0,0.0,,66.0
山口拓海,2022-03,東レアローズ,3,6,4,2,10,0,0,0,,,0,0,0,0,0,0,0,0,51,26,13,0,,0.0,0.0,,63.7
山口頌平,2021-10,堺ブレイザーズ,14,16,7,5,13,0,0,0,,,0,0,0,0,9,1,0,1,0,0,0,1,,0.0,0.0,13.9,
山口頌平,2021-11,堺ブレイザーズ,14,16,6,5,15,0,0,0,,,0,0,0,0,20,0,1,5,0,0,0,0,,0.0,0.0,5.0,
山口頌平,2021-12,堺ブレイザーズ,14,4,4,1,6,0,0,0,,,0,0,0,0,5,0,2,1,0,0,0,0,,0.0,0.0,-5.0,
山口頌平,2022-01,堺ブレイザーズ,14,17,9,5,2,0,0,0,,,0,0,0,0,3,0,0,0,0,0,0,0,,0.0,0.0,0.0,
山口頌平,2022-02,堺ブレイザーズ,14,14,9,4,15,0,0,0,,,0,0,0,0,24,0,1,3,1,0,0,0,,0.0,0.0,2.1,0.0
山口頌平,2022-03,堺ブレイザーズ,14,3,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
山岸隼,2022-01,VC長野トライデンツ,12,10,23,1,33,8,5,0,62.5,62.5,0,0,0,1,104,2,17,19,1,0,0,8,,0.15,0.03,2.4,0.0
山岸隼,2022-02,VC長野トライデンツ,12,1,6,0,7,3,3,0,100.0,100.0,0,0,0,1,25,0,5,3,1,0,0,4,,0.43,0.14,-2.0,0.0
山崎彰都,2021-10,ウルフドッグス名古屋,26,16,7,5,21,128,62,13,48.4,38.3,19,7,5,5,81,6,19,17,134,51,28,73,36.8,2.95,0.24,6.8,48.5
山崎彰都,2021-11,ウルフドッグス名古屋,26,9,13,2,13,69,32,12,46.4,29.0,16,9,4,4,40,2,7,16,84,40,9,38,56.2,2.46,0.31,10.6,53.0
山崎彰都,2021-12,ウルフドッグス名古屋,26,6,3,2,9,45,22,3,48.9,42.2,5,4,0,2,29,0,7,8,54,28,9,24,80.0,2.44,0.22,0.9,60.2
山崎彰都,2022-01,ウルフドッグス名古屋,26,10,7,2,17,66,28,9,42.4,28.8,23,9,4,1,67,3,9,20,96,47,19,32,39.1,1.65,0.06,8.6,58.9
山崎彰都,2022-02,ウルフドッグス名古屋,26,12,4,4,16,91,38,6,41.8,35.2,26,13,2,4,57,5,14,10,91,36,31,47,50.0,2.38,0.25,7.0,56.6
山崎貴矢,2021-11,堺ブレイザーズ,6,1,3,0,4,0,0,0,,,0,0,0,0,5,0,3,1,0,0,0,0,,0.0,0.0,-10.0,
山崎貴矢,2022-03,堺ブレイザーズ,6,3,0,1,2,0,0,0,,,0,0,0,0,2,0,2,0,0,0,0,0,,0.0,0.0,-25.0,
山本将平,2021-10,JTサンダーズ広島,18,10,13,2,4,11,7,0,63.6,63.6,1,1,0,0,9,0,1,4,24,16,3,7,100.0,1.75,0.0,8.3,72.9
山本将平,2021-11,JTサンダーズ広島,18,11,10,3,15,63,25,8,39.7,27.0,12,2,4,4,49,1,12,5,59,25,17,30,16.7,1.67,0.27,-1.5,56.8
山本将平,2021-12,JTサンダーズ広島,18,6,0,2,5,19,7,2,36.8,26.3,6,2,0,3,24,2,3,4,35,16,6,12,33.3,1.4,0.6,9.4,54.3
山本将平,2022-01,JTサンダーズ広島,18,9,17,1,26,99,37,6,37.4,31.3,13,6,3,5,90,2,17,20,147,66,33,44,46.2,1.42,0.19,3.1,56.1
山本将平,2022-02,JTサンダーズ広島,18,10,14,2,23,119,46,3,38.7,36.1,5,2,0,4,61,3,14,14,182,81,39,53,40.0,2.0,0.17,4.9,55.2
山本将平,2022-03,JTサンダーズ広島,18,9,2,3,4,12,5,2,41.7,25.0,1,0,0,0,6,0,2,1,23,12,3,5,0.0,1.25,0.0,-4.2,58.7
山本智大,2021-10,堺ブレイザーズ,20,16,7,5,23,0,0,0,,,0,0,0,0,0,0,0,0,89,48,23,0,,0.0,0.0,,66.9
山本智大,2021-11,堺ブレイザーズ,20,16,6,5,22,0,0,0,,,0,0,0,0,0,0,0,0,88,33,23,0,,0.0,0.0,,50.6
山本智大,2021-12,堺ブレイザーズ,20,4,4,1,8,0,0,0,,,0,0,0,0,0,0,0,0,32,16,8,0,,0.0,0.0,,62.5
山本智大,2022-01,堺ブレイザーズ,20,17,9,5,26,0,0,0,,,0,0,0,0,0,0,0,0,102,53,21,0,,0.0,0.0,,62.3
山本智大,2022-02,堺ブレイザーズ,20,14,9,4,23,0,0,0,,,0,0,0,0,0,0,0,0,74,48,17,0,,0.0,0.0,,76.4
山本智大,2022-03,堺ブレイザーズ,20,3,0,1,3,0,0,0,,,0,0,0,0,0,0,0,0,10,7,1,0,,0.0,0.0,,75.0
山田大悟,2021-10,FC東京,11,7,18,0,12,24,14,2,58.3,50.0,0,0,0,1,21,1,5,5,3,0,1,16,,1.17,0.08,4.8,16.7
山田大悟,2021-11,FC東京,11,10,10,3,15,26,15,0,57.7,57.7,0,0,0,7,45,4,12,6,5,1,3,26,,1.0,0.47,5.6,50.0
山田大悟,2021-12,FC東京,11,4,4,1,8,19,9,0,47.4,47.4,0,0,0,1,30,2,6,2,5,1,1,12,,1.12,0.12,3.3,30.0
山田大悟,2022-01,FC東京,11,4,19,1,12,24,11,1,45.8,41.7,0,0,0,1,25,1,7,5,2,1,1,13,,0.92,0.08,2.0,75.0
山田大悟,2022-02,FC東京,11,6,2,2,2,4,3,0,75.0,75.0,0,0,0,4,8,0,3,3,0,0,0,7,,1.5,2.0,0.0,
山田滉太,2021-10,大分三好ヴァイセアドラー,10,6,16,1,22,98,39,10,39.8,29.6,20,8,1,5,95,10,30,38,148,64,38,54,40.0,1.77,0.23,12.6,56.1
山田滉太,2021-11,大分三好ヴァイセアドラー,10,3,17,1,20,105,47,10,44.8,35.2,21,11,2,3,73,3,24,27,139,66,29,53,52.4,2.35,0.15,5.1,57.9
山田滉太,2021-12,大分三好ヴァイセアドラー,10,3,6,0,9,48,24,5,50.0,39.6,12,6,4,0,41,4,16,18,71,30,3,28,50.0,2.67,0.0,11.0,44.4
山田滉太,2022-01,大分三好ヴァイセアドラー,10,11,21,3,24,137,68,10,49.6,42.3,29,19,2,6,110,11,28,34,138,68,27,85,65.5,2.83,0.25,11.4,59.1
山田滉太,2022-02,大分三好ヴァイセアドラー,10,2,12,0,4,4,2,0,50.0,50.0,1,1,0,0,6,0,2,1,4,3,0,2,100.0,0.5,0.0,-4.2,75.0
山田滉太,2022-03,大分三好ヴァイセアドラー,10,0,3,0,3,10,2,1,20.0,10.0,4,1,1,0,8,0,2,2,14,7,4,2,25.0,0.67,0.0,0.0,64.3
山田脩造,2021-10,ウルフドッグス名古屋,1,16,7,5,3,6,2,0,33.3,33.3,0,0,0,0,10,0,3,2,12,5,3,2,,0.67,0.0,-2.5,54.2
山田脩造,2021-11,ウルフドッグス名古屋,1,6,12,1,7,19,10,0,52.6,52.6,1,0,0,1,23,0,9,4,27,9,3,11,0.0,1.43,0.14,-5.4,38.9
山田脩造,2021-12,ウルフドッグス名古屋,1,6,3,2,1,2,0,0,0.0,0.0,0,0,0,0,2,0,0,1,0,0,0,0,,0.0,0.0,12.5,
山田脩造,2022-01,ウルフドッグス名古屋,1,10,7,2,1,0,0,0,,,0,0,0,0,1,0,1,0,3,3,0,0,,0.0,0.0,-25.0,100.0
山田脩造,2022-02,ウルフドッグス名古屋,1,15,7,5,6,22,12,1,54.5,50.0,3,1,0,2,20,0,4,2,26,11,3,14,33.3,2.0,0.33,-2.5,48.1
山田要平,2021-11,FC東京,4,0,6,0,5,2,2,0,100.0,100.0,0,0,0,0,6,0,0,1,0,0,0,2,,0.4,0.0,4.2,
山田要平,2021-12,FC東京,4,4,4,1,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
山田要平,2022-03,FC東京,4,0,6,0,2,0,0,0,,,0,0,0,1,2,0,1,0,2,0,0,1,,0.0,0.5,-12.5,0.0
山近哲,2021-10,ウルフドッグス名古屋,2,16,7,5,9,15,9,0,60.0,60.0,0,0,0,5,28,0,6,6,9,3,4,14,,1.0,0.56,0.0,55.6
山近哲,2021-11,ウルフドッグス名古屋,2,8,10,2,12,23,8,2,34.8,26.1,0,0,0,3,34,2,2,14,2,1,0,13,,0.67,0.25,14.7,50.0
山近哲,2021-12,ウルフドッグス名古屋,2,6,3,2,6,10,6,0,60.0,60.0,0,0,0,1,19,2,3,5,0,0,0,9,,1.0,0.17,13.2,
山近哲,2022-01,ウルフドッグス名古屋,2,10,7,2,8,13,6,2,46.2,30.8,0,0,0,1,23,1,1,5,3,2,0,8,,0.75,0.12,8.7,66.7
山近哲,2022-02,ウルフドッグス名古屋,2,15,7,5,4,7,4,0,57.1,57.1,0,0,0,3,8,0,2,2,1,0,0,7,,1.0,0.75,0.0,0.0
峯村雄大,2021-10,東レアローズ,7,14,9,4,5,4,1,1,25.0,0.0,1,0,1,0,5,0,1,1,4,2,1,1,0.0,0.2,0.0,0.0,62.5
峯村雄大,2021-11,東レアローズ,7,17,4,5,10,0,0,0,,,0,0,0,0,16,0,1,2,0,0,0,0,,0.0,0.0,1.6,
峯村雄大,2022-01,東レアローズ,7,5,5,1,6,0,0,0,,,0,0,0,0,1,0,0,0,5,1,1,0,,0.0,0.0,0.0,30.0
川口喬,2021-10,大分三好ヴァイセアドラー,8,5,13,1,18,35,19,2,54.3,48.6,0,0,0,5,49,1,10,7,13,5,4,25,,1.06,0.28,0.5,53.8
川口喬,2021-11,大分三好ヴァイセアドラー,8,3,17,1,20,33,15,1,45.5,42.4,0,0,0,4,45,0,10,2,8,2,2,19,,0.75,0.2,-4.4,37.5
川口喬,2021-12,大分三好ヴァイセアドラー,8,3,6,0,9,17,7,1,41.2,35.3,0,0,0,1,20,0,4,4,4,1,0,8,,0.78,0.11,0.0,25.0
川口喬,2022-01,大分三好ヴァイセアドラー,8,11,21,3,32,76,44,2,57.9,55.3,1,0,0,8,82,1,11,17,15,5,6,53,0.0,1.38,0.25,3.0,53.3
川口喬,2022-02,大分三好ヴァイセアドラー,8,2,15,0,17,31,11,0,35.5,35.5,1,0,0,3,39,3,7,2,9,6,0,17,0.0,0.65,0.18,4.5,66.7
川口喬,2022-03,大分三好ヴァイセアドラー,8,0,3,0,3,8,2,0,25.0,25.0,0,0,0,2,5,0,0,1,3,0,0,4,,0.67,0.67,5.0,0.0
川口太一,2021-11,ウルフドッグス名古屋,20,4,4,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
川口太一,2022-02,ウルフドッグス名古屋,20,3,3,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
平井海成,2021-10,JTサンダーズ広島,9,1,6,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
平井海成,2022-01,JTサンダーズ広島,9,5,5,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
平井海成,2022-02,JTサンダーズ広島,9,0,3,0,2,2,0,0,0.0,0.0,0,0,0,1,3,0,1,1,0,0,0,1,,0.0,0.5,0.0,
平田亮介,2022-01,FC東京,21,4,3,1,3,0,0,0,,,0,0,0,0,4,0,0,1,0,0,0,0,,0.0,0.0,6.2,
平田亮介,2022-03,FC東京,21,0,6,0,6,21,9,1,42.9,38.1,0,0,0,0,19,1,2,4,6,4,0,10,,1.5,0.0,7.9,66.7
彭世坤,2021-10,サントリーサンバーズ,6,6,2,2,6,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
彭世坤,2021-11,サントリーサンバーズ,6,11,12,3,23,58,35,4,60.3,53.4,0,0,0,10,71,1,13,20,4,2,0,46,,1.52,0.43,3.9,50.0
彭世坤,2021-12,サントリーサンバーズ,6,6,3,2,9,23,18,1,78.3,73.9,0,0,0,5,31,1,9,13,1,0,0,24,,2.0,0.56,6.5,0.0
彭世坤,2022-01,サントリーサンバーズ,6,22,7,7,29,65,43,5,66.2,58.5,0,0,0,18,86,2,17,28,3,1,1,63,,1.48,0.62,5.5,50.0
彭世坤,2022-02,サントリーサンバーズ,6,12,2,4,14,38,21,3,55.3,47.4,0,0,0,17,51,3,7,17,0,0,0,41,,1.5,1.21,10.8,
彭世坤,2022-03,サントリーサンバーズ,6,0,3,0,3,9,2,0,22.2,22.2,0,0,0,2,7,0,2,1,0,0,0,4,,0.67,0.67,-3.6,
戸嵜嵩大,2021-10,VC長野トライデンツ,7,3,18,0,20,159,68,12,42.8,35.2,48,21,8,6,72,5,17,12,168,60,40,79,43.8,3.4,0.3,5.2,47.6
戸嵜嵩大,2021-11,VC長野トライデンツ,7,3,18,0,20,135,47,11,34.8,26.7,29,8,5,6,65,4,15,15,147,63,30,57,27.6,2.35,0.3,6.2,53.1
戸嵜嵩大,2021-12,VC長野トライデンツ,7,0,6,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
手原紳,2021-10,FC東京,16,7,18,0,25,6,0,0,0.0,0.0,0,0,0,5,92,1,3,15,2,0,0,6,,0.0,0.2,4.3,0.0
手原紳,2021-11,FC東京,16,10,4,3,14,3,1,0,33.3,33.3,1,0,0,6,42,0,5,10,2,0,0,7,0.0,0.07,0.43,3.0,0.0
手原紳,2022-01,FC東京,16,7,19,2,25,4,1,0,25.0,25.0,0,0,0,0,70,0,3,21,0,0,0,1,,0.04,0.0,6.4,
手原紳,2022-02,FC東京,16,6,2,2,8,1,0,1,0.0,-100.0,0,0,0,3,28,1,3,5,1,0,0,4,,0.0,0.38,5.4,0.0
手原紳,2022-03,FC東京,16,0,6,0,5,1,0,0,0.0,0.0,1,0,0,1,13,0,0,2,0,0,0,1,0.0,0.0,0.2,3.8,
手塚大,2021-10,東レアローズ,6,14,9,4,21,58,29,6,50.0,39.7,9,6,0,3,52,2,10,17,30,13,7,34,66.7,1.38,0.14,7.2,55.0
手塚大,2021-11,東レアローズ,6,17,4,5,8,11,6,0,54.5,54.5,0,0,0,0,6,0,1,2,1,1,0,6,,0.75,0.0,4.2,100.0
手塚大,2021-12,東レアローズ,6,6,2,2,5,0,0,0,,,0,0,0,0,10,0,3,1,0,0,0,0,,0.0,0.0,-5.0,
手塚大,2022-01,東レアローズ,6,18,15,5,24,77,34,7,44.2,35.1,9,4,2,1,61,1,13,13,57,16,12,36,44.4,1.42,0.04,1.6,38.6
手塚大,2022-02,東レアローズ,6,10,9,3,16,36,14,2,38.9,33.3,2,1,1,0,30,0,6,10,24,6,5,14,50.0,0.88,0.0,3.3,35.4
新井雄大,2021-10,JTサンダーズ広島,7,10,13,2,22,92,42,7,45.7,38.0,14,6,1,8,65,3,13,11,130,60,19,53,42.9,1.91,0.36,3.8,53.5
新井雄大,2021-11,JTサンダーズ広島,7,11,10,3,18,101,43,7,42.6,35.6,14,8,1,2,70,3,11,22,112,36,28,48,57.1,2.39,0.11,8.2,44.6
新井雄大,2021-12,JTサンダーズ広島,7,6,0,2,6,26,9,3,34.6,23.1,3,1,1,0,15,1,4,1,22,14,3,10,33.3,1.5,0.0,1.7,70.5
新井雄大,2022-01,JTサンダーズ広島,7,9,17,1,14,14,6,1,42.9,35.7,3,2,0,0,8,1,4,2,13,3,2,7,66.7,0.43,0.0,6.2,30.8
新井雄大,2022-02,JTサンダーズ広島,7,10,14,2,7,17,8,0,47.1,47.1,2,1,0,0,8,0,4,2,11,2,5,8,50.0,1.14,0.0,-6.2,40.9
新井雄大,2022-03,JTサンダーズ広島,7,9,2,3,9,46,19,4,41.3,32.6,11,4,2,6,29,1,7,8,28,11,7,26,36.4,2.11,0.67,4.3,51.8
新貴裕,2021-10,パナソニックパンサーズ,20,17,5,5,4,0,0,0,,,0,0,0,0,3,0,1,0,0,0,0,0,,0.0,0.0,-8.3,
新貴裕,2021-11,パナソニックパンサーズ,20,12,12,3,10,3,1,0,33.3,33.3,0,0,0,0,22,1,5,4,0,0,0,2,,0.1,0.0,3.4,
新貴裕,2021-12,パナソニックパンサーズ,20,2,6,0,4,1,0,1,0.0,-100.0,0,0,0,1,8,0,2,0,1,0,0,1,,0.0,0.25,-6.2,0.0
新貴裕,2022-01,パナソニックパンサーズ,20,17,7,5,3,0,0,0,,,0,0,0,2,8,1,1,1,0,0,0,3,,0.0,0.67,12.5,
新貴裕,2022-02,パナソニックパンサーズ,20,15,8,4,4,1,1,0,100.0,100.0,0,0,0,0,6,0,3,1,0,0,0,1,,0.25,0.0,-8.3,
新貴裕,2022-03,パナソニックパンサーズ,20,7,3,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
星野秀知,2021-10,東レアローズ,10,14,9,4,5,4,1,0,25.0,25.0,0,0,0,0,0,0,0,0,0,0,0,1,,0.2,0.0,,
星野秀知,2021-11,東レアローズ,10,17,4,5,1,1,0,0,0.0,0.0,0,0,0,0,2,0,0,0,1,0,1,0,,0.0,0.0,0.0,50.0
星野秀知,2021-12,東レアローズ,10,6,2,2,3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
星野秀知,2022-01,東レアローズ,10,15,13,4,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,1,0,,0.0,0.0,,25.0
星野秀知,2022-02,東レアローズ,10,10,9,3,5,3,1,0,33.3,33.3,0,0,0,0,0,0,0,0,1,1,0,1,,0.2,0.0,,100.0
星野秀知,2022-03,東レアローズ,10,6,4,2,7,17,7,0,41.2,41.2,0,0,0,1,13,0,0,2,29,9,10,8,,1.0,0.14,3.8,48.3
本間隆太,2021-10,ジェイテクトSTINGS,17,12,13,3,25,0,0,0,,,0,0,0,0,0,0,0,0,121,52,39,0,,0.0,0.0,,59.1
本間隆太,2021-11,ジェイテクトSTINGS,17,17,7,5,24,0,0,0,,,0,0,0,0,0,0,0,0,80,44,19,0,,0.0,0.0,,66.9
本間隆太,2021-12,ジェイテクトSTINGS,17,3,6,0,9,0,0,0,,,0,0,0,0,0,0,0,0,22,10,5,0,,0.0,0.0,,56.8
本間隆太,2022-01,ジェイテクトSTINGS,17,16,12,5,28,0,0,0,,,0,0,0,0,0,0,0,0,112,70,20,0,,0.0,0.0,,71.4
本間隆太,2022-02,ジェイテクトSTINGS,17,4,6,1,10,0,0,0,,,0,0,0,0,0,0,0,0,39,21,9,0,,0.0,0.0,,65.4
李博,2021-10,東レアローズ,15,14,9,4,22,53,31,1,58.5,56.6,0,0,0,10,65,1,4,17,3,2,0,42,,1.41,0.45,6.5,66.7
李博,2021-11,東レアローズ,15,17,4,5,20,36,22,1,61.1,58.3,0,0,0,6,62,2,7,16,7,3,3,30,,1.1,0.3,6.9,64.3
李博,2021-12,東レアローズ,15,6,2,2,8,24,15,1,62.5,58.3,0,0,0,4,29,1,1,10,5,3,1,20,,1.88,0.5,11.2,70.0
李博,2022-01,東レアローズ,15,15,15,4,13,15,6,3,40.0,20.0,0,0,0,3,31,1,2,6,2,2,0,10,,0.46,0.23,6.5,100.0
李博,2022-02,東レアローズ,15,10,9,3,12,14,7,0,50.0,50.0,0,0,0,3,28,1,5,1,2,2,0,11,,0.58,0.25,0.0,100.0
李博,2022-03,東レアローズ,15,6,4,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
村山豪,2021-10,ジェイテクトSTINGS,9,12,13,3,25,53,27,1,50.9,49.1,1,0,0,14,83,1,14,15,4,1,1,42,0.0,1.08,0.56,1.5,37.5
村山豪,2021-11,ジェイテクトSTINGS,9,17,7,5,23,35,24,2,68.6,62.9,0,0,0,19,54,2,8,9,3,1,1,45,,1.04,0.83,4.2,50.0
村山豪,2021-12,ジェイテクトSTINGS,9,3,6,0,4,4,2,0,50.0,50.0,0,0,0,0,6,0,2,1,0,0,0,2,,0.5,0.0,-4.2,
村山豪,2022-01,ジェイテクトSTINGS,9,16,12,5,27,67,29,7,43.3,32.8,0,0,0,19,83,4,16,17,4,2,1,52,,1.07,0.7,5.1,62.5
村山豪,2022-02,ジェイテクトSTINGS,9,4,6,1,9,14,6,0,42.9,42.9,0,0,0,7,30,0,4,8,2,1,0,13,,0.67,0.78,3.3,50.0
松本慶彦,2021-10,堺ブレイザーズ,1,16,7,5,11,22,14,0,63.6,63.6,0,0,0,6,37,1,2,4,6,5,0,21,,1.27,0.55,4.1,83.3
松本慶彦,2021-11,堺ブレイザーズ,1,16,6,5,22,55,38,0,69.1,69.1,0,0,0,8,80,6,0,21,3,2,1,52,,1.73,0.36,14.1,83.3
松本慶彦,2021-12,堺ブレイザーズ,1,4,4,1,8,20,11,2,55.0,45.0,0,0,0,4,27,0,0,13,0,0,0,15,,1.38,0.5,12.0,
松本慶彦,2022-01,堺ブレイザーズ,1,17,9,5,26,60,35,1,58.3,56.7,0,0,0,9,101,2,5,13,3,2,1,46,,1.35,0.35,4.0,83.3
松本慶彦,2022-02,堺ブレイザーズ,1,5,7,1,12,36,17,3,47.2,38.9,0,0,0,5,41,1,1,6,9,8,1,23,,1.42,0.42,5.5,94.4
松本慶彦,2022-03,堺ブレイザーズ,1,3,0,1,2,4,3,0,75.0,75.0,0,0,0,1,6,0,0,1,0,0,0,4,,1.5,0.5,4.2,
松林憲太郎,2021-10,サントリーサンバーズ,5,6,6,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
松林憲太郎,2021-11,サントリーサンバーズ,5,8,11,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
松林憲太郎,2021-12,サントリーサンバーズ,5,6,3,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
松林憲太郎,2022-02,サントリーサンバーズ,5,6,1,2,3,1,0,1,0.0,-100.0,0,0,0,1,0,0,0,0,0,0,0,1,,0.0,0.33,,
林一壽,2021-10,大分三好ヴァイセアドラー,9,6,16,1,22,53,30,4,56.6,49.1,0,0,0,3,78,2,17,14,12,5,2,35,,1.36,0.14,1.6,50.0
林一壽,2021-11,大分三好ヴァイセアドラー,9,3,17,1,19,38,16,3,42.1,34.2,0,0,0,5,57,2,10,12,4,2,0,23,,0.84,0.26,4.4,50.0
