名前,年月,チーム,背番号,得セット,失セット,勝敗,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,総得点,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
椎名真子,2021-11,埼玉上尾メディックス,14,11,8,3,5,37,10,3,27.0,18.9,0,0,0,0,5,1,1,0,18,9,4,11,,2.0,0.0,15.0,61.1
椎名真子,2021-12,埼玉上尾メディックス,14,5,4,1,1,10,1,1,10.0,0.0,0,0,0,0,7,1,1,1,9,3,0,2,,1.0,0.0,14.3,33.3
椎名真子,2022-01,埼玉上尾メディックス,14,6,1,2,1,6,2,0,33.3,33.3,0,0,0,0,1,0,0,0,4,1,1,2,,2.0,0.0,0.0,37.5
楢崎慈恵,2021-10,岡山シーガルズ,27,9,12,2,16,0,0,0,,,0,0,0,0,0,0,0,0,44,25,8,0,,0.0,0.0,,65.9
楢崎慈恵,2021-11,岡山シーガルズ,27,7,15,1,15,0,0,0,,,0,0,0,0,0,0,0,0,55,29,8,0,,0.0,0.0,,60.0
楢崎慈恵,2021-12,岡山シーガルズ,27,1,6,0,6,0,0,0,,,0,0,0,0,0,0,0,0,28,19,5,0,,0.0,0.0,,76.8
楢崎慈恵,2022-01,岡山シーガルズ,27,8,7,2,15,0,0,0,,,0,0,0,0,0,0,0,0,48,25,11,0,,0.0,0.0,,63.5
楢崎慈恵,2022-02,岡山シーガルズ,27,3,4,1,7,0,0,0,,,0,0,0,0,0,0,0,0,30,13,6,0,,0.0,0.0,,53.3
榊原菜那,2021-10,JTマーヴェラス,9,18,3,6,15,23,13,1,56.5,52.2,0,0,0,3,45,1,4,6,5,5,0,17,,0.87,0.2,3.3,100.0
榊原菜那,2021-11,JTマーヴェラス,9,15,2,5,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
榊原菜那,2022-01,JTマーヴェラス,9,6,2,2,3,6,3,1,50.0,33.3,0,0,0,0,6,0,1,1,0,0,0,3,,1.0,0.0,0.0,
榊原菜那,2022-02,JTマーヴェラス,9,5,3,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
権田寛奈,2021-10,埼玉上尾メディックス,18,10,11,3,3,5,4,0,80.0,80.0,0,0,0,0,5,0,2,0,0,0,0,4,,1.33,0.0,-10.0,
権田寛奈,2021-11,埼玉上尾メディックス,18,14,9,4,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
権田寛奈,2021-12,埼玉上尾メディックス,18,5,4,1,2,0,0,0,,,0,0,0,1,2,0,0,0,0,0,0,1,,0.0,0.5,0.0,
権田寛奈,2022-01,埼玉上尾メディックス,18,6,1,2,2,5,3,0,60.0,60.0,0,0,0,0,6,0,0,2,1,0,0,3,,1.5,0.0,8.3,0.0
横田真未,2021-10,デンソーエアリービーズ,16,14,8,4,22,126,53,3,42.1,39.7,0,0,0,12,69,1,5,22,5,4,0,66,,2.41,0.55,7.6,80.0
横田真未,2021-11,デンソーエアリービーズ,16,16,7,5,23,112,45,6,40.2,34.8,0,0,0,12,64,3,6,13,19,13,4,60,,1.96,0.52,7.4,78.9
横田真未,2021-12,デンソーエアリービーズ,16,1,6,0,7,38,18,0,47.4,47.4,0,0,0,2,29,2,2,7,2,1,0,22,,2.57,0.29,11.2,50.0
横田真未,2022-01,デンソーエアリービーズ,16,6,3,2,9,40,16,3,40.0,32.5,0,0,0,6,25,1,0,10,1,1,0,23,,1.78,0.67,14.0,100.0
横田真未,2022-02,デンソーエアリービーズ,16,3,5,1,8,29,11,2,37.9,31.0,0,0,0,4,19,0,2,2,0,0,0,15,,1.38,0.5,0.0,
横田紗椰香,2022-02,デンソーエアリービーズ,15,3,5,1,5,1,1,0,100.0,100.0,0,0,0,0,10,1,3,0,0,0,0,2,,0.2,0.0,2.5,
樫村まどか,2021-10,東レアローズ,17,17,6,5,7,0,0,0,,,0,0,0,0,14,1,2,8,0,0,0,1,,0.0,0.0,17.9,
樫村まどか,2021-11,東レアローズ,17,13,7,4,8,0,0,0,,,0,0,0,0,13,3,2,2,0,0,0,3,,0.0,0.0,23.1,
樫村まどか,2021-12,東レアローズ,17,6,1,2,3,0,0,0,,,0,0,0,0,3,0,0,1,0,0,0,0,,0.0,0.0,8.3,
樫村まどか,2022-01,東レアローズ,17,10,4,3,4,0,0,0,,,0,0,0,0,4,0,1,0,0,0,0,0,,0.0,0.0,-6.2,
橘井友香,2021-10,JTマーヴェラス,4,18,3,6,11,15,2,2,13.3,0.0,0,0,0,1,12,1,4,2,1,0,1,4,,0.18,0.09,4.2,50.0
橘井友香,2021-11,JTマーヴェラス,4,16,5,5,13,8,2,0,25.0,25.0,0,0,0,0,14,2,2,1,3,0,0,4,,0.15,0.0,12.5,0.0
橘井友香,2021-12,JTマーヴェラス,4,6,1,2,6,19,6,2,31.6,21.1,0,0,0,1,7,0,1,3,2,1,1,7,,1.0,0.17,7.1,75.0
橘井友香,2022-01,JTマーヴェラス,4,6,2,2,2,0,0,0,,,0,0,0,0,5,0,0,3,0,0,0,0,,0.0,0.0,15.0,
橘井友香,2022-02,JTマーヴェラス,4,5,3,1,2,4,1,1,25.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,,0.5,0.0,0.0,
櫻井美樹,2021-10,ヴィクトリーナ姫路,2,8,17,1,25,6,2,0,33.3,33.3,0,0,0,1,74,4,6,31,1,0,0,7,,0.08,0.04,13.9,0.0
櫻井美樹,2021-11,ヴィクトリーナ姫路,2,11,14,2,25,6,3,0,50.0,50.0,0,0,0,0,65,2,10,18,0,0,0,5,,0.12,0.0,6.2,
櫻井美樹,2021-12,ヴィクトリーナ姫路,2,4,5,1,9,0,0,0,,,0,0,0,0,28,1,2,6,1,0,1,1,,0.0,0.0,7.1,50.0
櫻井美樹,2022-01,ヴィクトリーナ姫路,2,5,9,0,11,2,0,1,0.0,-50.0,0,0,0,1,32,1,2,9,0,0,0,2,,0.0,0.09,8.6,
櫻井美樹,2022-02,ヴィクトリーナ姫路,2,2,6,0,8,1,1,0,100.0,100.0,0,0,0,0,24,1,2,7,0,0,0,2,,0.12,0.0,9.4,
水杉玲奈,2021-10,東レアローズ,11,17,6,5,12,0,0,0,,,0,0,0,0,0,0,0,0,50,26,10,0,,0.0,0.0,,62.0
水杉玲奈,2021-11,東レアローズ,11,13,7,4,12,0,0,0,,,0,0,0,0,0,0,0,0,66,31,16,0,,0.0,0.0,,59.1
水杉玲奈,2021-12,東レアローズ,11,6,1,2,5,0,0,0,,,0,0,0,0,0,0,0,0,41,25,4,0,,0.0,0.0,,65.9
水杉玲奈,2022-01,東レアローズ,11,10,4,3,7,0,0,0,,,0,0,0,0,0,0,0,0,29,12,10,0,,0.0,0.0,,58.6
池谷優佳,2021-10,久光スプリングス,15,17,7,5,16,0,0,0,,,0,0,0,0,0,0,0,0,15,5,3,0,,0.0,0.0,,43.3
池谷優佳,2021-11,久光スプリングス,15,10,9,3,7,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
池谷優佳,2021-12,久光スプリングス,15,5,4,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
池谷優佳,2022-01,久光スプリングス,15,3,2,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
池谷優佳,2022-02,久光スプリングス,15,4,3,1,7,0,0,0,,,0,0,0,0,0,0,0,0,12,5,0,0,,0.0,0.0,,41.7
浮島杏加子,2021-10,KUROBEアクアフェアリーズ,12,2,18,0,14,92,28,6,30.4,23.9,4,1,1,3,29,0,7,7,2,0,0,31,25.0,2.0,0.21,0.0,0.0
浮島杏加子,2021-11,KUROBEアクアフェアリーズ,12,2,18,0,3,2,2,0,100.0,100.0,0,0,0,0,2,0,1,1,0,0,0,2,,0.67,0.0,0.0,
浮島杏加子,2021-12,KUROBEアクアフェアリーズ,12,6,2,2,3,10,7,0,70.0,70.0,0,0,0,0,0,0,0,0,0,0,0,7,,2.33,0.0,,
浮島杏加子,2022-01,KUROBEアクアフェアリーズ,12,4,8,1,5,13,6,1,46.2,38.5,0,0,0,0,1,0,0,0,0,0,0,6,,1.2,0.0,0.0,
深澤めぐみ,2022-02,久光スプリングス,22,1,3,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
深萱知代,2021-10,JTマーヴェラス,12,12,2,4,5,0,0,0,,,0,0,0,0,3,0,1,0,14,7,2,0,,0.0,0.0,-8.3,57.1
清田萌,2021-10,ヴィクトリーナ姫路,17,0,3,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
渡邉かや,2021-10,ヴィクトリーナ姫路,21,8,17,1,24,145,45,7,31.0,26.2,4,3,0,2,66,2,5,27,108,43,26,49,75.0,1.88,0.08,11.4,51.9
渡邉かや,2021-11,ヴィクトリーナ姫路,21,11,14,2,22,147,47,5,32.0,28.6,4,0,0,2,67,3,4,19,158,80,38,52,0.0,2.14,0.09,10.1,62.7
渡邉かや,2021-12,ヴィクトリーナ姫路,21,4,5,1,6,20,4,3,20.0,5.0,0,0,0,0,14,0,2,3,21,13,4,4,,0.67,0.0,1.8,71.4
渡邉かや,2022-01,ヴィクトリーナ姫路,21,3,6,0,8,70,28,4,40.0,34.3,4,3,0,1,22,0,2,7,57,25,6,29,75.0,3.5,0.12,5.7,49.1
渡邉かや,2022-02,ヴィクトリーナ姫路,21,2,6,0,8,70,15,4,21.4,15.7,2,0,1,1,23,2,1,6,42,13,11,18,0.0,1.88,0.12,14.1,44.0
渡邊彩,2021-10,日立Astemoリヴァーレ,9,10,16,2,21,51,17,2,33.3,29.4,0,0,0,6,67,5,2,21,9,6,1,28,,0.81,0.29,14.6,72.2
渡邊彩,2021-11,日立Astemoリヴァーレ,9,11,11,3,22,98,49,2,50.0,48.0,0,0,0,10,80,3,5,29,3,1,0,62,,2.23,0.45,11.2,33.3
渡邊彩,2021-12,日立Astemoリヴァーレ,9,4,5,1,9,43,22,0,51.2,51.2,0,0,0,4,29,0,1,10,6,5,0,26,,2.44,0.44,7.8,83.3
渡邊彩,2022-01,日立Astemoリヴァーレ,9,6,16,1,22,82,33,4,40.2,35.4,0,0,0,5,81,2,6,23,2,1,1,40,,1.5,0.23,7.7,75.0
渡邊真恵,2021-10,PFUブルーキャッツ,4,6,3,2,3,4,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
渡邊真恵,2021-11,PFUブルーキャッツ,4,9,7,3,6,14,4,0,28.6,28.6,0,0,0,0,8,0,1,1,0,0,0,4,,0.67,0.0,0.0,
渡邊真恵,2021-12,PFUブルーキャッツ,4,3,3,1,4,10,3,0,30.0,30.0,0,0,0,0,4,0,1,1,0,0,0,3,,0.75,0.0,0.0,
渡邊真恵,2022-01,PFUブルーキャッツ,4,11,8,3,8,25,11,2,44.0,36.0,0,0,0,0,0,0,0,0,0,0,0,11,,1.38,0.0,,
澤田由佳,2021-10,NECレッドロケッツ,10,16,8,5,22,4,1,0,25.0,25.0,0,0,0,2,56,1,2,16,0,0,0,4,,0.05,0.09,8.0,
澤田由佳,2021-11,NECレッドロケッツ,10,15,7,5,20,2,1,0,50.0,50.0,0,0,0,1,53,1,1,16,1,0,0,3,,0.05,0.05,9.0,0.0
澤田由佳,2021-12,NECレッドロケッツ,10,3,3,1,6,0,0,0,,,0,0,0,1,13,0,0,3,0,0,0,1,,0.0,0.17,5.8,
澤田由佳,2022-01,NECレッドロケッツ,10,3,3,1,6,0,0,0,,,0,0,0,0,8,0,1,0,1,0,0,0,,0.0,0.0,-3.1,0.0
濱松明日香,2021-10,久光スプリングス,17,17,7,5,12,32,20,4,62.5,50.0,0,0,0,1,27,1,3,5,1,0,0,22,,1.67,0.08,5.6,0.0
濱松明日香,2021-11,久光スプリングス,17,10,9,3,17,76,39,3,51.3,47.4,0,0,0,6,54,1,12,9,8,7,0,46,,2.29,0.35,0.5,87.5
濱松明日香,2021-12,久光スプリングス,17,5,4,1,7,8,5,1,62.5,50.0,0,0,0,1,7,0,0,2,0,0,0,6,,0.71,0.14,7.1,
濱田真友,2022-01,岡山シーガルズ,1,1,3,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
瀬戸杏華,2021-11,PFUブルーキャッツ,2,4,4,1,2,1,0,0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,,0.0,0.0,-25.0,
熊井風音,2021-10,トヨタ車体クインシーズ,10,3,18,0,11,0,0,0,,,0,0,0,0,0,0,0,0,28,12,4,0,,0.0,0.0,,50.0
熊井風音,2021-11,トヨタ車体クインシーズ,10,3,15,0,5,0,0,0,,,0,0,0,0,0,0,0,0,13,7,3,0,,0.0,0.0,,65.4
熊井風音,2021-12,トヨタ車体クインシーズ,10,2,6,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
熊井風音,2022-01,トヨタ車体クインシーズ,10,8,10,2,10,0,0,0,,,0,0,0,0,0,0,0,0,57,13,18,0,,0.0,0.0,,38.6
熊井風音,2022-02,トヨタ車体クインシーズ,10,6,2,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
田中咲希,2021-10,ヴィクトリーナ姫路,13,8,17,1,25,140,51,8,36.4,30.7,5,2,1,3,61,1,6,18,111,42,23,55,40.0,2.04,0.12,6.6,48.2
田中咲希,2021-11,ヴィクトリーナ姫路,13,11,14,2,25,192,77,11,40.1,34.4,2,0,1,5,76,8,3,23,120,49,20,90,0.0,3.08,0.2,17.1,49.2
田中咲希,2021-12,ヴィクトリーナ姫路,13,4,5,1,9,55,31,5,56.4,47.3,1,0,1,1,28,1,4,1,55,34,4,33,0.0,3.44,0.11,0.9,65.5
田中咲希,2022-01,ヴィクトリーナ姫路,13,5,9,0,7,37,8,4,21.6,10.8,0,0,0,1,12,1,1,3,21,7,7,10,,1.14,0.14,12.5,50.0
田中咲希,2022-02,ヴィクトリーナ姫路,13,2,6,0,8,66,32,3,48.5,43.9,0,0,0,3,33,3,1,7,53,14,9,38,,4.0,0.38,13.6,34.9
田中瑞稀,2021-10,JTマーヴェラス,6,18,3,6,13,117,34,6,29.1,23.9,8,3,1,5,45,0,4,3,56,30,12,39,37.5,2.62,0.38,-0.6,64.3
田中瑞稀,2021-11,JTマーヴェラス,6,16,5,5,14,104,48,5,46.2,41.3,9,6,1,0,48,2,4,6,81,39,11,50,66.7,3.43,0.0,5.2,54.9
田中瑞稀,2021-12,JTマーヴェラス,6,6,1,2,4,37,17,2,45.9,40.5,10,6,0,0,10,0,4,1,20,8,6,17,60.0,4.25,0.0,-7.5,55.0
田中瑞稀,2022-01,JTマーヴェラス,6,6,2,2,4,40,15,2,37.5,32.5,3,1,0,2,18,0,2,2,40,25,10,17,33.3,3.75,0.5,0.0,75.0
田中瑞稀,2022-02,JTマーヴェラス,6,5,3,1,7,61,27,1,44.3,42.6,7,2,0,0,31,0,0,9,29,14,9,27,28.6,3.86,0.0,7.3,63.8
田原愛里,2021-10,PFUブルーキャッツ,17,10,10,3,19,10,3,0,30.0,30.0,0,0,0,0,58,3,6,15,1,0,0,6,,0.16,0.0,9.1,0.0
田原愛里,2021-11,PFUブルーキャッツ,17,13,11,4,24,14,6,0,42.9,42.9,0,0,0,1,66,8,8,14,1,0,0,15,,0.25,0.04,14.4,0.0
田原愛里,2021-12,PFUブルーキャッツ,17,3,3,1,5,1,0,1,0.0,-100.0,0,0,0,0,9,1,0,4,0,0,0,1,,0.0,0.0,22.2,
田原愛里,2022-01,PFUブルーキャッツ,17,11,8,3,18,4,2,0,50.0,50.0,0,0,0,2,51,2,5,17,0,0,0,6,,0.11,0.11,9.8,
田口絢佳,2021-10,岡山シーガルズ,3,2,3,0,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
田口絢佳,2021-11,岡山シーガルズ,3,7,12,1,7,20,2,1,10.0,5.0,0,0,0,1,19,0,0,6,1,1,0,3,,0.29,0.14,7.9,100.0
田口絢佳,2021-12,岡山シーガルズ,3,1,3,0,3,8,3,0,37.5,37.5,0,0,0,1,7,0,0,1,0,0,0,4,,1.0,0.33,3.6,
甲萌香,2021-10,NECレッドロケッツ,7,16,8,5,8,25,8,1,32.0,28.0,0,0,0,4,24,0,3,4,0,0,0,12,,1.0,0.5,1.0,
甲萌香,2021-11,NECレッドロケッツ,7,15,7,5,5,17,5,0,29.4,29.4,0,0,0,1,11,0,1,2,0,0,0,6,,1.0,0.2,2.3,
白井美沙紀,2021-10,東レアローズ,4,17,6,5,16,0,0,0,,,0,0,0,0,23,1,3,2,0,0,0,1,,0.0,0.0,3.3,
白井美沙紀,2021-11,東レアローズ,4,13,7,4,18,0,0,0,,,0,0,0,0,16,2,2,1,2,0,0,2,,0.0,0.0,10.9,0.0
白井美沙紀,2021-12,東レアローズ,4,6,1,2,7,0,0,0,,,0,0,0,0,9,0,1,2,0,0,0,0,,0.0,0.0,2.8,
白井美沙紀,2022-01,東レアローズ,4,10,4,3,13,0,0,0,,,0,0,0,0,12,0,0,6,0,0,0,0,,0.0,0.0,12.5,
白澤明香里,2021-10,久光スプリングス,13,17,7,5,7,49,18,4,36.7,28.6,0,0,0,2,23,0,3,7,19,8,3,20,,2.57,0.29,4.3,50.0
白澤明香里,2021-11,久光スプリングス,13,10,6,3,14,57,22,2,38.6,35.1,0,0,0,2,23,0,2,7,9,6,3,24,,1.57,0.14,5.4,83.3
白澤明香里,2021-12,久光スプリングス,13,5,4,1,1,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
白澤明香里,2022-01,久光スプリングス,13,3,2,1,2,0,0,0,,,0,0,0,0,0,0,0,0,2,1,0,0,,0.0,0.0,,50.0
白澤明香里,2022-02,久光スプリングス,13,4,3,1,4,24,7,2,29.2,20.8,0,0,0,1,16,0,1,4,28,11,10,8,,1.75,0.25,4.7,57.1
目黒優佳,2021-10,JTマーヴェラス,11,18,3,6,14,7,4,0,57.1,57.1,2,1,0,0,26,1,1,4,26,16,4,5,50.0,0.29,0.0,6.7,69.2
目黒優佳,2021-11,JTマーヴェラス,11,16,5,5,14,0,0,0,,,0,0,0,0,23,2,0,4,11,7,2,2,,0.0,0.0,13.0,72.7
目黒優佳,2021-12,JTマーヴェラス,11,6,1,2,4,0,0,0,,,0,0,0,0,4,0,0,0,5,4,0,0,,0.0,0.0,0.0,80.0
目黒優佳,2022-01,JTマーヴェラス,11,6,2,2,5,0,0,0,,,0,0,0,0,16,1,0,4,11,7,1,1,,0.0,0.0,12.5,68.2
目黒優佳,2022-02,JTマーヴェラス,11,5,3,1,6,0,0,0,,,0,0,0,0,10,0,0,2,8,5,2,0,,0.0,0.0,5.0,75.0
目黒安希,2021-10,埼玉上尾メディックス,22,10,11,3,6,0,0,0,,,0,0,0,0,8,0,3,1,7,1,3,0,,0.0,0.0,-6.2,35.7
目黒安希,2021-11,埼玉上尾メディックス,22,6,1,2,2,10,4,2,40.0,20.0,1,0,0,0,8,0,0,1,15,7,0,4,0.0,2.0,0.0,3.1,46.7
目黒安希,2021-12,埼玉上尾メディックス,22,5,4,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
目黒安希,2022-01,埼玉上尾メディックス,22,6,1,2,2,9,1,1,11.1,0.0,2,0,0,0,4,0,0,2,17,7,8,1,0.0,0.5,0.0,12.5,64.7
石井優希,2021-10,久光スプリングス,6,12,3,4,12,101,27,6,26.7,20.8,10,2,2,3,34,2,3,11,70,28,21,32,20.0,2.25,0.25,11.8,55.0
石井優希,2021-11,久光スプリングス,6,10,9,3,14,70,24,4,34.3,28.6,8,4,1,2,36,1,3,9,74,38,18,27,50.0,1.71,0.14,6.9,63.5
石井優希,2021-12,久光スプリングス,6,5,4,1,9,34,9,2,26.5,20.6,3,0,1,1,12,0,0,5,30,17,6,10,0.0,1.0,0.11,10.4,66.7
石井優希,2022-01,久光スプリングス,6,3,2,1,5,70,25,2,35.7,32.9,1,0,0,1,13,0,0,4,21,7,6,26,0.0,5.0,0.2,7.7,47.6
石井優希,2022-02,久光スプリングス,6,4,3,1,7,49,15,4,30.6,22.4,1,0,0,1,21,1,1,7,51,25,14,17,0.0,2.14,0.14,11.9,62.7
石川真佑,2021-10,東レアローズ,12,17,6,5,23,233,91,18,39.1,31.3,19,3,1,2,76,0,3,19,188,116,35,93,15.8,3.96,0.09,5.3,71.0
石川真佑,2021-11,東レアローズ,12,13,7,4,20,201,78,16,38.8,30.8,12,1,3,5,73,1,7,15,134,75,25,84,8.3,3.9,0.25,4.1,65.3
石川真佑,2021-12,東レアローズ,12,6,1,2,7,82,29,6,35.4,28.0,6,2,0,3,37,1,3,11,30,18,6,33,33.3,4.14,0.43,8.1,70.0
石川真佑,2022-01,東レアローズ,12,10,4,3,14,136,56,6,41.2,36.8,10,2,3,5,63,6,9,20,48,21,10,67,20.0,4.0,0.36,13.9,54.2
石橋桃子,2021-10,デンソーエアリービーズ,12,6,1,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
石橋桃子,2021-11,デンソーエアリービーズ,12,13,7,4,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
石橋桃子,2022-01,デンソーエアリービーズ,12,6,3,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
福井愛加,2021-12,ヴィクトリーナ姫路,19,1,3,0,2,0,0,0,,,0,0,0,0,0,0,0,0,5,3,1,0,,0.0,0.0,,70.0
福井愛加,2022-02,ヴィクトリーナ姫路,19,1,3,0,3,0,0,0,,,0,0,0,0,0,0,0,0,4,3,1,0,,0.0,0.0,,87.5
福本眸,2022-01,KUROBEアクアフェアリーズ,19,4,8,1,6,0,0,0,,,0,0,0,0,0,0,0,0,11,2,3,0,,0.0,0.0,,31.8
福留慧美,2021-10,デンソーエアリービーズ,19,14,8,4,22,0,0,0,,,0,0,0,0,0,0,0,0,151,65,43,0,,0.0,0.0,,57.3
福留慧美,2021-11,デンソーエアリービーズ,19,16,7,5,23,0,0,0,,,0,0,0,0,0,0,0,0,60,28,18,0,,0.0,0.0,,61.7
福留慧美,2021-12,デンソーエアリービーズ,19,1,6,0,7,0,0,0,,,0,0,0,0,0,0,0,0,13,8,2,0,,0.0,0.0,,69.2
福留慧美,2022-01,デンソーエアリービーズ,19,6,3,2,9,0,0,0,,,0,0,0,0,0,0,0,0,32,13,9,0,,0.0,0.0,,54.7
福留慧美,2022-02,デンソーエアリービーズ,19,3,5,1,8,0,0,0,,,0,0,0,0,0,0,0,0,51,24,11,0,,0.0,0.0,,57.8
稲葉早生,2021-10,トヨタ車体クインシーズ,2,3,18,0,8,22,7,1,31.8,27.3,3,0,1,0,13,0,2,2,3,1,1,7,0.0,0.88,0.0,0.0,50.0
稲葉早生,2021-11,トヨタ車体クインシーズ,2,1,9,0,1,0,0,0,,,0,0,0,0,1,0,0,1,0,0,0,0,,0.0,0.0,25.0,
積山春花,2021-10,デンソーエアリービーズ,2,2,6,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
積山春花,2021-11,デンソーエアリービーズ,2,6,1,2,3,0,0,0,,,0,0,0,0,3,0,1,0,0,0,0,0,,0.0,0.0,-8.3,
立石優華,2021-10,KUROBEアクアフェアリーズ,9,2,18,0,18,0,0,0,,,0,0,0,0,0,0,0,0,91,45,19,0,,0.0,0.0,,59.9
立石優華,2021-11,KUROBEアクアフェアリーズ,9,2,18,0,20,0,0,0,,,0,0,0,0,0,0,0,0,132,73,24,0,,0.0,0.0,,64.4
立石優華,2021-12,KUROBEアクアフェアリーズ,9,6,2,2,8,0,0,0,,,0,0,0,0,0,0,0,0,21,11,1,0,,0.0,0.0,,54.8
立石優華,2022-01,KUROBEアクアフェアリーズ,9,4,8,1,12,0,0,0,,,0,0,0,0,0,0,0,0,54,22,17,0,,0.0,0.0,,56.5
籾井あき,2021-11,JTマーヴェラス,8,4,3,1,7,2,0,0,0.0,0.0,0,0,0,0,23,3,1,3,0,0,0,3,,0.0,0.0,15.2,
籾井あき,2021-12,JTマーヴェラス,8,6,1,2,7,0,0,0,,,0,0,0,0,28,1,1,10,0,0,0,1,,0.0,0.0,11.6,
籾井あき,2022-01,JTマーヴェラス,8,6,2,2,5,0,0,0,,,0,0,0,0,5,0,0,0,0,0,0,0,,0.0,0.0,0.0,
籾井あき,2022-02,JTマーヴェラス,8,5,3,1,8,4,3,0,75.0,75.0,0,0,0,0,21,0,2,3,0,0,0,3,,0.38,0.0,1.2,
細沼綾,2021-10,KUROBEアクアフェアリーズ,10,2,18,0,4,25,10,0,40.0,40.0,0,0,0,1,7,0,2,0,2,2,0,11,,2.5,0.25,-7.1,100.0
細沼綾,2021-11,KUROBEアクアフェアリーズ,10,2,18,0,20,88,32,2,36.4,34.1,0,0,0,13,49,2,4,7,22,11,5,47,,1.6,0.65,5.6,61.4
細沼綾,2021-12,KUROBEアクアフェアリーズ,10,6,2,2,8,25,9,2,36.0,28.0,0,0,0,5,32,0,1,10,1,0,0,14,,1.12,0.62,7.0,0.0
細沼綾,2022-01,KUROBEアクアフェアリーズ,10,4,8,1,12,38,17,1,44.7,42.1,0,0,0,12,44,2,1,7,10,3,4,31,,1.42,1.0,8.0,50.0
綿引菜都美,2021-10,PFUブルーキャッツ,10,10,10,3,20,46,14,3,30.4,23.9,0,0,0,18,61,5,2,15,10,3,2,37,,0.7,0.9,13.5,40.0
綿引菜都美,2021-11,PFUブルーキャッツ,10,13,11,4,24,54,18,2,33.3,29.6,0,0,0,18,87,2,2,20,2,2,0,38,,0.75,0.75,7.5,100.0
綿引菜都美,2021-12,PFUブルーキャッツ,10,3,3,1,6,7,5,1,71.4,57.1,0,0,0,1,29,1,0,8,2,0,1,7,,0.83,0.17,10.3,25.0
綿引菜都美,2022-01,PFUブルーキャッツ,10,11,8,3,19,41,17,2,41.5,36.6,0,0,0,6,82,3,3,23,3,2,1,26,,0.89,0.32,9.8,83.3
脇田美怜,2021-10,ヴィクトリーナ姫路,10,8,17,1,4,25,8,4,32.0,16.0,0,0,0,0,8,0,2,0,14,7,0,8,,2.0,0.0,-6.2,50.0
脇田美怜,2021-11,ヴィクトリーナ姫路,10,11,14,2,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
脇田美怜,2021-12,ヴィクトリーナ姫路,10,4,5,1,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
脇田美怜,2022-01,ヴィクトリーナ姫路,10,5,9,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
舛田紗淑,2021-10,KUROBEアクアフェアリーズ,1,2,15,0,15,140,42,12,30.0,21.4,16,5,2,1,37,1,2,12,101,46,28,44,31.2,2.8,0.07,9.5,59.4
舟根綾菜,2021-11,トヨタ車体クインシーズ,7,1,6,0,2,0,0,0,,,0,0,0,0,3,0,0,2,3,1,1,0,,0.0,0.0,16.7,50.0
舟根綾菜,2021-12,トヨタ車体クインシーズ,7,2,6,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
船田芽依,2021-10,岡山シーガルズ,22,9,12,2,14,0,0,0,,,0,0,0,0,3,0,0,1,29,12,8,0,,0.0,0.0,8.3,55.2
船田芽依,2021-11,岡山シーガルズ,22,7,15,1,20,0,0,0,,,0,0,0,0,1,0,0,0,59,21,14,0,,0.0,0.0,0.0,47.5
